sample_id	Habitat	Kingdom	Phylum	Class	Order	Family	Genus	abundance
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Propionivibrio	0.004237799360559812
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Fulvivirgaceae	Chryseolinea	0.0005730831875490137
SRR10070131	Riverwater	Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Blastocatellaceae	Stenotrophobacter	0.00022621704771671593
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	0.008038245762200639
SRR10070131	Riverwater	Archaea	Thaumarchaeota	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	Unclassified	0.0010707606925257887
SRR10070131	Riverwater	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Unclassified	0.00034686613983229774
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylophilus	0.002548712070941666
SRR10070131	Riverwater	Bacteria	Planctomycetes	Unclassified	Unclassified	Unclassified	Unclassified	0.00045243409543343187
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Unclassified	Unclassified	0.0015081136514447729
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Perlucidibaca	0.00015081136514447728
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Unclassified	Unclassified	0.00033178500331785003
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Malikia	0.01408578150449418
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.0009501116004102069
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.0015081136514447729
SRR10070131	Riverwater	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Ignavibacterium	0.00022621704771671593
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	0.0058062375580623755
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Unclassified	0.00019605477468782046
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella	0.0003770284128611932
SRR10070131	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Unclassified	Unclassified	0.00024129818423116367
SRR10070131	Riverwater	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Unclassified	0.00022621704771671593
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Unclassified	Unclassified	0.0008445436448090728
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.011476744887494722
SRR10070131	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unclassified	0.0008445436448090728
SRR10070131	Riverwater	Bacteria	Proteobacteria	Oligoflexia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	0.00016589250165892502
SRR10070131	Riverwater	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Thiovulaceae	Sulfurimonas	0.0006032454605779091
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquaspirillum	0.0022018459311093684
SRR10070131	Riverwater	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Ilumatobacter	0.00022621704771671593
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Giesbergeria	0.0005580020510345659
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Lewinellaceae	Unclassified	0.00033178500331785003
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Unclassified	Unclassified	0.0007842190987512818
SRR10070131	Riverwater	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	0.0026391988900283524
SRR10070131	Riverwater	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum	0.00016589250165892502
SRR10070131	Riverwater	Bacteria	Actinobacteria	Actinobacteria	Sporichthyales	Sporichthyaceae	Longivirga	0.00016589250165892502
SRR10070131	Riverwater	Bacteria	Acidobacteria	Acidobacteria_Gp7	Gp7	Unclassified	Unclassified	0.0007088134161790432
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Tolumonas	0.005791156421547928
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Flectobacillus	0.0031972009410629184
SRR10070131	Riverwater	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	0.0006786511431501478
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Pseudaeromonas	0.0004976775049767751
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	0.0014025456958436388
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Cloacibacterium	0.0006937322796645955
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Unclassified	0.001281896603728057
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	0.0005730831875490137
SRR10070131	Riverwater	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger	0.00022621704771671593
SRR10070131	Riverwater	Bacteria	Acidobacteria	Acidobacteria_Gp25	Gp25	Unclassified	Unclassified	0.00004524340954334319
SRR10070131	Riverwater	Bacteria	Verrucomicrobia	Unclassified	Unclassified	Unclassified	Unclassified	0.0003167038668034023
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Ferruginibacter	0.00009048681908668638
SRR10070131	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Aggregicoccus	0.00022621704771671593
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Unclassified	0.0012517343306991614
SRR10070131	Riverwater	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Pseudarcobacter	0.005700669602461242
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Aquimonas	0.0009651927369246547
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Unclassified	0.0011914097846413706
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	0.0005881643240634615
SRR10070131	Riverwater	Bacteria	Acidobacteria	Acidobacteria_Gp10	Gp10	Unclassified	Unclassified	0.0002111359112022682
SRR10070131	Riverwater	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	0.00018097363817337275
SRR10070131	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	0.00013573022863002957
SRR10070131	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria	0.0007540568257223864
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Terrimonas	0.00043735295891898416
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	0.01714725221692707
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	0.00018097363817337275
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	0.0006183265970923569
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Simplicispira	0.008596247813235206
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Unclassified	0.00016589250165892502
SRR10070131	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Unclassified	0.00030162273028895456
SRR10070131	Riverwater	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	0.001945466610363757
SRR10070131	Riverwater	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Unclassified	0.0004071906858900887
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiliaceae	Unclassified	0.00016589250165892502
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Unclassified	Unclassified	0.0005580020510345659
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia	0.00012064909211558183
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	0.024265548651746394
SRR10070131	Riverwater	Bacteria	Verrucomicrobia	Opitutae	Unclassified	Unclassified	Unclassified	0.00016589250165892502
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Lewinellaceae	Flavilitoribacter	0.00013573022863002957
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Saprospiraceae	Unclassified	0.0001055679556011341
SRR10070131	Riverwater	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	0.0012517343306991614
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Chiayiivirga	0.00013573022863002957
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Uruburuella	0.0006635700066357001
SRR10070131	Riverwater	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanotrichaceae	Methanothrix	0.00006032454605779092
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	0.0003619472763467455
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Sulfurisoma	0.0003167038668034023
SRR10070131	Riverwater	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter	0.016513844483320262
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Fluviicola	0.0017644929721903843
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Zoogloea	0.001674006153103698
SRR10070131	Riverwater	Bacteria	Planctomycetes	Planctomycetacia	Candidatus_Brocadiales	Candidatus_Brocadiaceae	Candidatus_Brocadia	0.00012064909211558183
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Namhaeicola	0.00007540568257223864
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	0.00043735295891898416
SRR10070131	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa	0.00033178500331785003
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	0.00028654159377450685
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiolineaceae	Thiolinea	0.0002111359112022682
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Alsobacteraceae	Alsobacter	0.00024129818423116367
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges	0.00033178500331785003
SRR10070131	Riverwater	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	Geothrix	0.0002111359112022682
SRR10070131	Riverwater	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0.00024129818423116367
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Unclassified	Unclassified	0.0007993002352657296
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Thiobacillaceae	Thiobacillus	0.0006937322796645955
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	0.0003921095493756409
SRR10070131	Riverwater	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Isosphaeraceae	Unclassified	0.00022621704771671593
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Novosphingobium	0.001613681607045907
SRR10070131	Riverwater	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	0.0016438438800748024
SRR10070131	Riverwater	Bacteria	Acidobacteria	Acidobacteria_Gp11	Gp11	Unclassified	Unclassified	0.00006032454605779092
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	0.0002563793207456114
SRR10070131	Riverwater	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Hypnocyclicus	0.00043735295891898416
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Maribellus	0.00024129818423116367
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	0.0008294625082946251
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Unclassified	Unclassified	0.001387464559329191
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	0.0030765518489473368
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Immundisolibacterales	Immundisolibacteraceae	Immundisolibacter	0.0009501116004102069
SRR10070131	Riverwater	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Lacunisphaera	0.0016287627435603547
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Saprospiraceae	Phaeodactylibacter	0.00048259636846232734
SRR10070131	Riverwater	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Pedococcus	0.0004222718224045364
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Unclassified	Unclassified	0.00022621704771671593
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	0.0018248175182481751
SRR10070131	Riverwater	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Leptospirillum	0.0005127586414912228
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Occidentia	0.00016589250165892502
SRR10070131	Riverwater	Bacteria	Proteobacteria	Oligoflexia	Bacteriovoracales	Bacteriovoracaceae	Unclassified	0.00045243409543343187
SRR10070131	Riverwater	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unclassified	0.00016589250165892502
SRR10070131	Riverwater	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Succinispira	0.0002111359112022682
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	0.0015382759244736684
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Rivicola	0.0008747059178379683
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Macellibacteroides	0.00033178500331785003
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified	0.0037099595825541413
SRR10070131	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Vampirovibrio	0.008792302587923026
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Unclassified	0.00006032454605779092
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	0.0009350304638957592
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	0.01891174518911745
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	0.00019605477468782046
SRR10070131	Riverwater	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Propionigenium	0.00012064909211558183
SRR10070131	Riverwater	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	0.00009048681908668638
SRR10070131	Riverwater	Bacteria	Planctomycetes	Planctomycetacia	Unclassified	Unclassified	Unclassified	0.00018097363817337275
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Sediminibacterium	0.0003921095493756409
SRR10070131	Riverwater	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Thermoguttaceae	Thermostilla	0.00019605477468782046
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Arcicella	0.0013120588767569525
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unclassified	0.0002563793207456114
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Ferrovales	Ferrovaceae	Ferrovum	0.0005730831875490137
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Unclassified	0.00007540568257223864
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	0.009742414188333232
SRR10070131	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulforhabdus	0.00004524340954334319
SRR10070131	Riverwater	Bacteria	Proteobacteria	Oligoflexia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	0.0004222718224045364
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Sulfuricaulis	0.0001055679556011341
SRR10070131	Riverwater	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Desertimonas	0.00024129818423116367
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cypionkella	0.0012969777402425046
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylovulum	0.00015081136514447728
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Cavicella	0.0003770284128611932
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	0.0002111359112022682
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	0.0004675152319478796
SRR10070131	Riverwater	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Streptobacillus	0.00009048681908668638
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Formivibrio	0.00030162273028895456
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Azonexaceae	Ferribacterium	0.0007993002352657296
SRR10070131	Riverwater	Bacteria	Proteobacteria	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Fluviispira	0.00028654159377450685
SRR10070131	Riverwater	Bacteria	Proteobacteria	Oligoflexia	Oligoflexales	Unclassified	Unclassified	0.0005127586414912228
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Piscinibacter	0.00045243409543343187
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Plesiomonas	0.00034686613983229774
SRR10070131	Riverwater	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	0.0003770284128611932
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Aquincola	0.0015382759244736684
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unclassified	0.0016287627435603547
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	0.0024431441153405322
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter	0.0005429209145201183
SRR10070131	Riverwater	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	0.0002563793207456114
SRR10070131	Riverwater	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	0.0006334077336068046
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	0.0011009229655546842
SRR10070131	Riverwater	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Unclassified	0.0024582252518549797
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Sterolibacterium	0.0016589250165892503
SRR10070131	Riverwater	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	0.00018097363817337275
SRR10070131	Riverwater	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	0.00006032454605779092
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia/Shigella	0.0014327079688725341
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	0.00030162273028895456
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Vitreoscilla	0.00043735295891898416
SRR10070131	Riverwater	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	0.0007389756892079387
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azospira	0.0029709838933462025
SRR10070131	Riverwater	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	0.0001055679556011341
SRR10070131	Riverwater	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Thiovulaceae	Sulfuricurvum	0.0012969777402425046
SRR10070131	Riverwater	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Rubinisphaera	0.00027146045726005914
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Unclassified	0.0003167038668034023
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unclassified	Unclassified	0.0002111359112022682
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Aquisediminimonas	0.00019605477468782046
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Unclassified	0.00007540568257223864
SRR10070131	Riverwater	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter	0.00043735295891898416
SRR10070131	Riverwater	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	0.0003619472763467455
SRR10070131	Riverwater	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Propionispira	0.0003619472763467455
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Sphaerotilus	0.021535862942631358
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	0.0007993002352657296
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Deefgea	0.001447789105386982
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylotenera	0.00028654159377450685
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Lacihabitans	0.0002563793207456114
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0.0006635700066357001
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Acidimangrovimonas	0.00048259636846232734
SRR10070131	Riverwater	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Phycicoccus	0.0006484888701212523
SRR10070131	Riverwater	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	0.00028654159377450685
SRR10070131	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Uliginosibacterium	0.0006484888701212523
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Granulosicoccaceae	Granulosicoccus	0.0002563793207456114
SRR10070131	Riverwater	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Crocinitomix	0.00022621704771671593
SRR10070131	Riverwater	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Acetobacterium	0.00019605477468782046
SRR10070131	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Unclassified	0.0012668154672136093
SRR10070131	Riverwater	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Phragmitibacter	0.0002563793207456114
SRR10070131	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Parahaliea	0.0007389756892079387
