sample_id	depth	iter	shannon	observed_features	faith_pd	group
SRR10070149	74698	10				Sediment
SRR10070149	75000	1				Sediment
SRR10070149	75000	2				Sediment
SRR10070149	75000	3				Sediment
SRR10070149	75000	4				Sediment
SRR10070149	75000	5				Sediment
SRR10070149	75000	6				Sediment
SRR10070149	75000	7				Sediment
SRR10070149	75000	8				Sediment
SRR10070149	75000	9				Sediment
SRR10070149	75000	10				Sediment
SRR10070150	1	1	-0.0	1.0	0.1498812444042414	Sediment
SRR10070150	1	2	-0.0	1.0	0.3776036759197035	Sediment
SRR10070150	1	3	-0.0	1.0	0.2775327796510303	Sediment
SRR10070150	1	4	-0.0	1.0	0.4574476480484009	Sediment
SRR10070150	1	5	-0.0	1.0	0.3352979034999555	Sediment
SRR10070150	1	6	-0.0	1.0	0.5529565974766864	Sediment
SRR10070150	1	7	-0.0	1.0	0.3284801266737452	Sediment
SRR10070150	1	8	-0.0	1.0	0.3528030328393998	Sediment
SRR10070150	1	9	-0.0	1.0	0.4048538156785071	Sediment
SRR10070150	1	10	-0.0	1.0	0.4034344058587775	Sediment
SRR10070150	302	1	7.571146925711134	222.0	19.65781915476743	Sediment
SRR10070150	302	2	7.56685753406741	220.0	18.885410723297	Sediment
SRR10070150	302	3	7.838093967836401	249.0	20.8946296354333	Sediment
SRR10070150	302	4	7.682069413270957	229.0	21.27909009087342	Sediment
SRR10070150	302	5	7.681653197976013	229.0	20.14974788777405	Sediment
SRR10070150	302	6	7.573431548015415	223.0	19.55351469501838	Sediment
SRR10070150	302	7	7.706721212734719	231.0	20.78594147060748	Sediment
SRR10070150	302	8	7.622797444628937	221.0	19.93116492670834	Sediment
SRR10070150	302	9	7.539151335593043	216.0	18.94776367725346	Sediment
SRR10070150	302	10	7.54341278088378	218.0	20.11050569366169	Sediment
SRR10070150	603	1	8.27281718311672	383.0	28.73130255649061	Sediment
SRR10070150	603	2	8.260163552722252	386.0	28.39858930176711	Sediment
SRR10070150	603	3	8.241210267470093	385.0	27.32503558226837	Sediment
SRR10070150	603	4	8.268414066135687	383.0	28.7204213728981	Sediment
SRR10070150	603	5	8.279103169753238	379.0	27.86026867814047	Sediment
SRR10070150	603	6	8.29060970529587	384.0	30.07274946232068	Sediment
SRR10070150	603	7	8.218744611890406	374.0	28.58029768689699	Sediment
SRR10070150	603	8	8.195641352751654	361.0	28.70753420959606	Sediment
SRR10070150	603	9	8.327909464364108	393.0	29.11990341696182	Sediment
SRR10070150	603	10	8.295378240543409	384.0	27.44864136231446	Sediment
SRR10070150	904	1	8.473355665502048	480.0	32.41179868032286	Sediment
SRR10070150	904	2	8.568700419929018	500.0	33.40302461138651	Sediment
SRR10070150	904	3	8.577138554522168	497.0	31.41426247332688	Sediment
SRR10070150	904	4	8.50757257530287	480.0	32.65609393022356	Sediment
SRR10070150	904	5	8.515940178655041	490.0	31.75779746786881	Sediment
SRR10070150	904	6	8.613562052907191	511.0	33.01588118013351	Sediment
SRR10070150	904	7	8.586357974912607	501.0	32.99018672969509	Sediment
SRR10070150	904	8	8.50488901375946	482.0	33.53149096889374	Sediment
SRR10070150	904	9	8.458854595923512	471.0	31.59642919787668	Sediment
SRR10070150	904	10	8.536218703380165	486.0	31.90108520412765	Sediment
SRR10070150	1205	1	8.674096872202549	552.0	35.37023953480662	Sediment
SRR10070150	1205	2	8.69672771383036	579.0	34.66128013738611	Sediment
SRR10070150	1205	3	8.714017137892096	586.0	37.41245460361981	Sediment
SRR10070150	1205	4	8.69514645460939	574.0	36.9906102345616	Sediment
SRR10070150	1205	5	8.703358804317642	588.0	36.51968148030637	Sediment
SRR10070150	1205	6	8.732383515050563	574.0	37.30291579585456	Sediment
SRR10070150	1205	7	8.722668927506666	574.0	38.08238336905348	Sediment
SRR10070150	1205	8	8.70086444788229	578.0	37.32489018454885	Sediment
SRR10070150	1205	9	8.689411163598313	571.0	35.89125793539793	Sediment
SRR10070150	1205	10	8.756509147737525	591.0	36.09257436975808	Sediment
SRR10070150	1507	1	8.893548135716195	669.0	39.12928507522087	Sediment
SRR10070150	1507	2	8.846196070172653	662.0	39.57094229804242	Sediment
SRR10070150	1507	3	8.85796026515559	666.0	40.30035350360294	Sediment
SRR10070150	1507	4	8.793101665914724	659.0	39.66914798107108	Sediment
SRR10070150	1507	5	8.864089415095302	656.0	40.33964485012038	Sediment
SRR10070150	1507	6	8.848681280708995	659.0	41.3222537165634	Sediment
SRR10070150	1507	7	8.849462330725213	644.0	38.25841695759608	Sediment
SRR10070150	1507	8	8.861782900711713	655.0	38.6085384118012	Sediment
SRR10070150	1507	9	8.913794654740377	679.0	42.89975994172088	Sediment
SRR10070150	1507	10	8.876226393957717	665.0	39.8996624019493	Sediment
SRR10070150	1808	1	8.954847601921175	733.0	41.75109023344046	Sediment
SRR10070150	1808	2	8.877794975945559	710.0	43.62458420585624	Sediment
SRR10070150	1808	3	8.936311951871058	711.0	40.65693873620174	Sediment
SRR10070150	1808	4	8.913167888483141	713.0	42.24067016195229	Sediment
SRR10070150	1808	5	8.918223379609456	728.0	41.86066315414983	Sediment
SRR10070150	1808	6	8.796477783256163	684.0	41.74976744919321	Sediment
SRR10070150	1808	7	8.959091808788601	733.0	42.65452407712521	Sediment
SRR10070150	1808	8	8.95470763030984	712.0	42.77558978240051	Sediment
SRR10070150	1808	9	8.94463349972033	732.0	42.82248684295088	Sediment
SRR10070150	1808	10	8.891783188776678	701.0	40.74472213131035	Sediment
SRR10070150	2109	1	8.97396073225409	763.0	44.76923356312315	Sediment
SRR10070150	2109	2	8.965510890177086	754.0	43.52235142767644	Sediment
SRR10070150	2109	3	9.020092104315475	781.0	43.9801825671069	Sediment
SRR10070150	2109	4	8.979679104591556	767.0	43.16199653324286	Sediment
SRR10070150	2109	5	9.00721794299891	782.0	44.6838851255664	Sediment
SRR10070150	2109	6	9.058899119869285	788.0	45.5743699287798	Sediment
SRR10070150	2109	7	8.990953944387686	774.0	44.25581603415061	Sediment
SRR10070150	2109	8	8.960017370754581	737.0	42.32836199979432	Sediment
SRR10070150	2109	9	8.982272309825683	768.0	45.21693704713137	Sediment
SRR10070150	2109	10	8.92998090452826	760.0	42.5410860357479	Sediment
SRR10070150	2410	1	9.070288164441774	818.0	46.99944974129644	Sediment
SRR10070150	2410	2	9.078502107529518	825.0	47.70709486280479	Sediment
SRR10070150	2410	3	9.008790976250737	790.0	45.7382329048667	Sediment
SRR10070150	2410	4	9.020406185668806	818.0	45.45615372484343	Sediment
SRR10070150	2410	5	9.0376576382823	809.0	45.65548704676524	Sediment
SRR10070150	2410	6	9.007886117662007	812.0	47.32626741907865	Sediment
SRR10070150	2410	7	9.031217066500066	809.0	45.63375736456554	Sediment
SRR10070150	2410	8	9.019956508258344	813.0	45.85083130986166	Sediment
SRR10070150	2410	9	9.07028830191837	814.0	46.55575999871137	Sediment
SRR10070150	2410	10	9.051224020566748	831.0	46.55188786038013	Sediment
SRR10070150	2711	1	9.107098030434727	850.0	47.64042938513905	Sediment
SRR10070150	2711	2	9.082097365897347	852.0	46.48951918311442	Sediment
SRR10070150	2711	3	9.07743206660032	871.0	49.77550459046768	Sediment
SRR10070150	2711	4	9.083247260316504	857.0	47.16119225917189	Sediment
SRR10070150	2711	5	9.115686635846192	860.0	47.23663665243851	Sediment
SRR10070150	2711	6	9.082874377814504	860.0	46.37206413898436	Sediment
SRR10070150	2711	7	9.058663090628215	838.0	46.91775000364087	Sediment
SRR10070150	2711	8	9.090977214965674	854.0	48.00796356196899	Sediment
SRR10070150	2711	9	9.1125112097461	856.0	48.07758454976324	Sediment
SRR10070150	2711	10	9.052910241951237	841.0	47.36111352137323	Sediment
SRR10070150	3013	1	9.137461403481808	882.0	47.47786635463499	Sediment
SRR10070150	3013	2	9.133459429400638	877.0	48.39007374997693	Sediment
SRR10070150	3013	3	9.162098617838488	887.0	48.91590563937054	Sediment
SRR10070150	3013	4	9.0835587103891	874.0	47.80126858749566	Sediment
SRR10070150	3013	5	9.122465037500255	877.0	48.37802998706442	Sediment
SRR10070150	3013	6	9.148498152136815	907.0	48.26608814197475	Sediment
SRR10070150	3013	7	9.115009837084154	888.0	48.63248662194509	Sediment
SRR10070150	3013	8	9.134662885292489	906.0	49.37615193630545	Sediment
SRR10070150	3013	9	9.142607821082086	862.0	46.95640519849864	Sediment
SRR10070150	3013	10	9.125086238699945	883.0	48.68025036707517	Sediment
SRR10070150	3314	1	9.177839939462377	915.0	49.57345988931895	Sediment
SRR10070150	3314	2	9.102053777895634	904.0	47.74821649605542	Sediment
SRR10070150	3314	3	9.14650580708354	916.0	49.94065525912443	Sediment
SRR10070150	3314	4	9.11086208864788	910.0	48.3071928999932	Sediment
SRR10070150	3314	5	9.173520866242752	916.0	51.76035017899245	Sediment
SRR10070150	3314	6	9.198007494124436	948.0	52.32435009183854	Sediment
SRR10070150	3314	7	9.110919396571498	907.0	49.18592221491838	Sediment
SRR10070150	3314	8	9.153323111097617	906.0	50.89496146353994	Sediment
SRR10070150	3314	9	9.190760100555664	911.0	49.25915671439542	Sediment
SRR10070150	3314	10	9.118454302473046	916.0	49.85359047000416	Sediment
SRR10070150	3615	1	9.171640207232311	941.0	50.81460870021397	Sediment
SRR10070150	3615	2	9.150841345033664	941.0	49.8175498355304	Sediment
SRR10070150	3615	3	9.149220343518024	934.0	51.18822697669906	Sediment
SRR10070150	3615	4	9.202514500578475	942.0	50.0134775053378	Sediment
SRR10070150	3615	5	9.162494020158316	928.0	51.06731364332017	Sediment
SRR10070150	3615	6	9.18482939672148	943.0	51.75731154602823	Sediment
SRR10070150	3615	7	9.175457726582264	942.0	50.60836845851235	Sediment
SRR10070150	3615	8	9.218974855603074	953.0	52.95194882893531	Sediment
SRR10070150	3615	9	9.167389195237517	928.0	50.75345038700213	Sediment
SRR10070150	3615	10	9.22592228358519	959.0	52.16913935176026	Sediment
SRR10070150	3916	1	9.186963397260804	968.0	52.81503479498005	Sediment
SRR10070150	3916	2	9.170818460718104	955.0	52.87179762927187	Sediment
SRR10070150	3916	3	9.188973634898945	975.0	54.57348681142985	Sediment
SRR10070150	3916	4	9.22484357314194	971.0	52.39079588811537	Sediment
SRR10070150	3916	5	9.182833627902871	967.0	53.62709666020778	Sediment
SRR10070150	3916	6	9.145790490982916	947.0	52.16352278346978	Sediment
SRR10070150	3916	7	9.170737018300688	963.0	50.68560470702494	Sediment
SRR10070150	3916	8	9.198758464625234	964.0	53.16214621065579	Sediment
SRR10070150	3916	9	9.152389580856635	960.0	51.80934346782544	Sediment
SRR10070150	3916	10	9.196243742768116	959.0	50.70296543240317	Sediment
SRR10070150	4217	1	9.20478281437037	989.0	52.27290248908621	Sediment
SRR10070150	4217	2	9.156919304351094	978.0	52.52347969751816	Sediment
SRR10070150	4217	3	9.258227777236108	1002.0	52.96837837544897	Sediment
SRR10070150	4217	4	9.21043233275036	977.0	52.53808355704328	Sediment
SRR10070150	4217	5	9.195398708158883	979.0	52.09106207088939	Sediment
SRR10070150	4217	6	9.208483070862355	970.0	51.67189652746141	Sediment
SRR10070150	4217	7	9.19310474346687	982.0	53.88280878090318	Sediment
SRR10070150	4217	8	9.243797194207684	1003.0	55.14349825465032	Sediment
SRR10070150	4217	9	9.182182885260955	985.0	53.91358892193188	Sediment
SRR10070150	4217	10	9.211655650814022	990.0	53.16664149806531	Sediment
SRR10070150	4519	1	9.26242552533892	1006.0	53.23151354978353	Sediment
SRR10070150	4519	2	9.2042158171253	999.0	52.99061352478697	Sediment
SRR10070150	4519	3	9.268950407343675	1013.0	53.13349843167627	Sediment
SRR10070150	4519	4	9.201449349157564	998.0	52.75240963692911	Sediment
SRR10070150	4519	5	9.215084714434347	995.0	52.7627628449851	Sediment
SRR10070150	4519	6	9.265262215014005	1014.0	53.82492457084249	Sediment
SRR10070150	4519	7	9.22848616601583	1003.0	52.87806886142973	Sediment
SRR10070150	4519	8	9.236100132033656	991.0	53.26579137150075	Sediment
SRR10070150	4519	9	9.23510271482962	1002.0	52.34133809664091	Sediment
SRR10070150	4519	10	9.213951265415952	998.0	53.04247827775038	Sediment
SRR10070150	4820	1	9.21028517268683	1017.0	55.19016507407688	Sediment
SRR10070150	4820	2	9.291735391232638	1026.0	54.06932714581156	Sediment
SRR10070150	4820	3	9.23528390856134	1015.0	53.84211448295309	Sediment
SRR10070150	4820	4	9.23559252735432	1027.0	54.67511308290403	Sediment
SRR10070150	4820	5	9.213678617430148	1011.0	54.86560397325067	Sediment
SRR10070150	4820	6	9.2267804000673	1011.0	53.00454362305491	Sediment
SRR10070150	4820	7	9.242319846881982	1020.0	55.03170639624832	Sediment
SRR10070150	4820	8	9.2299686616769	1012.0	54.54507343557565	Sediment
SRR10070150	4820	9	9.26967750206465	1033.0	54.12484305894564	Sediment
SRR10070150	4820	10	9.200115315182932	986.0	52.14910817565329	Sediment
SRR10070150	5121	1	9.244786052261054	1037.0	54.78110884855504	Sediment
SRR10070150	5121	2	9.252534085910415	1031.0	54.05753604369951	Sediment
SRR10070150	5121	3	9.254789405255112	1022.0	53.4859661371669	Sediment
SRR10070150	5121	4	9.254274934635609	1046.0	56.87782989707757	Sediment
SRR10070150	5121	5	9.241420617893882	1038.0	55.78572955840853	Sediment
SRR10070150	5121	6	9.283522272060722	1040.0	56.72154521204658	Sediment
SRR10070150	5121	7	9.245042759050753	1019.0	53.15128010264709	Sediment
SRR10070150	5121	8	9.25624428618884	1026.0	54.60076184859486	Sediment
SRR10070150	5121	9	9.267311670865562	1041.0	56.04540137527633	Sediment
SRR10070150	5121	10	9.259655810275422	1044.0	54.60320250215823	Sediment
SRR10070150	5422	1	9.304500087036434	1066.0	55.48833077447951	Sediment
SRR10070150	5422	2	9.286973410515149	1053.0	55.96148636154958	Sediment
SRR10070150	5422	3	9.257679986900596	1050.0	54.44101593776472	Sediment
SRR10070150	5422	4	9.24924087774273	1044.0	54.88872474892084	Sediment
SRR10070150	5422	5	9.263794579539042	1047.0	54.96642639446316	Sediment
SRR10070150	5422	6	9.205914027303663	1018.0	53.58803766072611	Sediment
SRR10070150	5422	7	9.273669986346764	1060.0	55.03495519310314	Sediment
SRR10070150	5422	8	9.269343711019951	1042.0	54.5881562805777	Sediment
SRR10070150	5422	9	9.30610840665748	1070.0	55.59029217856218	Sediment
SRR10070150	5422	10	9.26052867035222	1050.0	54.82836977095202	Sediment
SRR10070150	5723	1	9.270984399531027	1071.0	55.78542469305083	Sediment
SRR10070150	5723	2	9.294356757937877	1064.0	55.39566662367067	Sediment
SRR10070150	5723	3	9.308001392210974	1071.0	55.51929792880148	Sediment
SRR10070150	5723	4	9.277339634981386	1056.0	55.76242690867277	Sediment
SRR10070150	5723	5	9.296970519879974	1052.0	54.78364157461165	Sediment
SRR10070150	5723	6	9.285562673082389	1061.0	56.72451472532845	Sediment
SRR10070150	5723	7	9.263872296781692	1060.0	56.86197235415525	Sediment
SRR10070150	5723	8	9.31022959887916	1079.0	55.52780359237426	Sediment
SRR10070150	5723	9	9.247573484357025	1048.0	55.09522776194833	Sediment
SRR10070150	5723	10	9.26381036540814	1052.0	55.19848181284283	Sediment
SRR10070150	6025	1	9.26961667404126	1068.0	56.28987882706787	Sediment
SRR10070150	6025	2	9.293843311780812	1081.0	57.94236554652193	Sediment
SRR10070150	6025	3	9.293423368340733	1070.0	56.91272949811496	Sediment
SRR10070150	6025	4	9.29490576990244	1067.0	56.03130850459078	Sediment
SRR10070150	6025	5	9.292735919362569	1080.0	55.87179874442566	Sediment
SRR10070150	6025	6	9.294137094071589	1069.0	56.99990428504643	Sediment
SRR10070150	6025	7	9.274431735973232	1060.0	55.02569347985384	Sediment
SRR10070150	6025	8	9.241004827335026	1046.0	54.48920068182029	Sediment
SRR10070150	6025	9	9.286321381119684	1059.0	54.62295998068295	Sediment
SRR10070150	6025	10	9.27750315315237	1077.0	56.05703347483729	Sediment
SRR10070150	6326	1	9.259054913865867	1077.0	56.47271253188223	Sediment
SRR10070150	6326	2	9.290327050513357	1091.0	56.09715562823092	Sediment
SRR10070150	6326	3	9.3100285148001	1088.0	58.07512757799081	Sediment
SRR10070150	6326	4	9.341474803068513	1090.0	56.97987572516829	Sediment
SRR10070150	6326	5	9.290649943106716	1066.0	56.63474765972433	Sediment
SRR10070150	6326	6	9.285829272970243	1079.0	57.28038367937636	Sediment
SRR10070150	6326	7	9.319723952845662	1083.0	57.23138988888093	Sediment
SRR10070150	6326	8	9.311540448597658	1106.0	58.19881604665352	Sediment
SRR10070150	6326	9	9.320221875551924	1090.0	56.26768451095137	Sediment
SRR10070150	6326	10	9.285814975949554	1074.0	57.08642040043583	Sediment
SRR10070150	6627	1	9.288377497856072	1087.0	57.75011380892894	Sediment
SRR10070150	6627	2	9.29959706922541	1075.0	56.32861011649323	Sediment
SRR10070150	6627	3	9.284068531722696	1079.0	55.76297022490588	Sediment
SRR10070150	6627	4	9.306077984743338	1090.0	56.32497195906883	Sediment
SRR10070150	6627	5	9.295078086858426	1089.0	55.9451090176075	Sediment
SRR10070150	6627	6	9.30457965915645	1090.0	56.13462121603158	Sediment
SRR10070150	6627	7	9.268439350093566	1079.0	57.54815370143618	Sediment
SRR10070150	6627	8	9.263132382559292	1081.0	57.09380957389458	Sediment
SRR10070150	6627	9	9.33453398353559	1081.0	57.35702018202623	Sediment
SRR10070150	6627	10	9.309047732610884	1084.0	56.3200876925718	Sediment
SRR10070150	6928	1	9.328967720263224	1099.0	58.40152153509493	Sediment
SRR10070150	6928	2	9.3087232484763	1102.0	58.48793927541299	Sediment
SRR10070150	6928	3	9.3240841969254	1098.0	57.27918664849636	Sediment
SRR10070150	6928	4	9.28748397529201	1095.0	55.71587295328454	Sediment
SRR10070150	6928	5	9.319765249068867	1092.0	57.80010682861398	Sediment
SRR10070150	6928	6	9.310469249139125	1086.0	56.12925795702439	Sediment
SRR10070150	6928	7	9.324143361779392	1108.0	57.20709438967813	Sediment
SRR10070150	6928	8	9.323888002540931	1101.0	56.53576265057268	Sediment
SRR10070150	6928	9	9.293245053353916	1089.0	58.32974333261691	Sediment
SRR10070150	6928	10	9.291661668038088	1083.0	57.68851950800712	Sediment
SRR10070150	7229	1	9.32219762080674	1109.0	56.78697249643791	Sediment
SRR10070150	7229	2	9.333893210714091	1113.0	57.50550142718061	Sediment
SRR10070150	7229	3	9.30004206180634	1099.0	58.3013193470224	Sediment
SRR10070150	7229	4	9.299431558963716	1104.0	56.75107301652255	Sediment
SRR10070150	7229	5	9.288270597954195	1102.0	58.70150444607572	Sediment
SRR10070150	7229	6	9.280947782904262	1097.0	56.44710096206583	Sediment
SRR10070150	7229	7	9.314725316195782	1105.0	56.22262822423622	Sediment
SRR10070150	7229	8	9.285430598953369	1098.0	57.14133875045413	Sediment
SRR10070150	7229	9	9.290096011309195	1083.0	56.30439269503543	Sediment
SRR10070150	7229	10	9.318489904473878	1101.0	58.53865659113334	Sediment
SRR10070150	7531	1	9.333380419848504	1111.0	58.86362378202298	Sediment
SRR10070150	7531	2	9.301641626930389	1116.0	56.74091741246915	Sediment
SRR10070150	7531	3	9.3070916560877	1129.0	59.78981745423351	Sediment
SRR10070150	7531	4	9.281423825793324	1104.0	57.04642704291574	Sediment
SRR10070150	7531	5	9.341933989668926	1116.0	57.23054765431731	Sediment
SRR10070150	7531	6	9.322049231437942	1121.0	57.55165828054101	Sediment
SRR10070150	7531	7	9.345649770090136	1107.0	58.31086447722113	Sediment
SRR10070150	7531	8	9.328407089944289	1109.0	58.61368231294033	Sediment
SRR10070150	7531	9	9.300182215137376	1102.0	58.04646984113443	Sediment
SRR10070150	7531	10	9.312785564915051	1102.0	58.16727699243037	Sediment
SRR10070150	7832	1	9.331795699318844	1116.0	57.45090871295942	Sediment
SRR10070150	7832	2	9.288466851320486	1116.0	59.21003262591491	Sediment
SRR10070150	7832	3	9.353545470921135	1131.0	59.14194119591209	Sediment
SRR10070150	7832	4	9.330316146614196	1116.0	58.69341501337856	Sediment
SRR10070150	7832	5	9.306650911240602	1118.0	58.77320111890052	Sediment
SRR10070150	7832	6	9.34781560934537	1123.0	59.34014454498939	Sediment
SRR10070150	7832	7	9.284615339510676	1111.0	58.98235092907618	Sediment
SRR10070150	7832	8	9.33296828599292	1116.0	58.09068790650737	Sediment
SRR10070150	7832	9	9.29478604609104	1101.0	57.61354504440634	Sediment
SRR10070150	7832	10	9.286399939819422	1108.0	56.89521119249326	Sediment
SRR10070150	8133	1	9.312350398492717	1112.0	58.81119794556798	Sediment
SRR10070150	8133	2	9.332331883077275	1115.0	57.51851210153618	Sediment
SRR10070150	8133	3	9.311713837978392	1109.0	58.40344153606986	Sediment
SRR10070150	8133	4	9.324438247208803	1131.0	59.67106860818507	Sediment
SRR10070150	8133	5	9.293219382856934	1115.0	57.74711899891901	Sediment
SRR10070150	8133	6	9.297022859577725	1126.0	59.46121768090792	Sediment
SRR10070150	8133	7	9.295961751864056	1119.0	58.71085799306429	Sediment
SRR10070150	8133	8	9.28587294090246	1106.0	56.15983569908688	Sediment
SRR10070150	8133	9	9.294570713220535	1108.0	57.02463960909603	Sediment
SRR10070150	8133	10	9.299001143526668	1127.0	59.38254094562075	Sediment
SRR10070150	8434	1	9.293199782361556	1129.0	59.41952532659103	Sediment
SRR10070150	8434	2	9.33741290048673	1129.0	58.79873640510538	Sediment
SRR10070150	8434	3	9.344077280601208	1120.0	58.92304535435805	Sediment
SRR10070150	8434	4	9.340970002938851	1134.0	58.94744273601481	Sediment
SRR10070150	8434	5	9.33076904101992	1133.0	58.97778406690033	Sediment
SRR10070150	8434	6	9.32516949607034	1127.0	58.12116657501708	Sediment
SRR10070150	8434	7	9.317139887543938	1122.0	59.5737288230197	Sediment
SRR10070150	8434	8	9.320139551604829	1133.0	58.2667793132681	Sediment
SRR10070150	8434	9	9.32062164934748	1127.0	57.99927335202054	Sediment
SRR10070150	8434	10	9.346710872722356	1127.0	59.25572638403797	Sediment
SRR10070150	8735	1	9.344753537974258	1134.0	58.13577367119511	Sediment
SRR10070150	8735	2	9.335324966396938	1143.0	58.57074003278786	Sediment
SRR10070150	8735	3	9.281953745684635	1112.0	56.86467321091142	Sediment
SRR10070150	8735	4	9.344447238241196	1130.0	59.72841650612945	Sediment
SRR10070150	8735	5	9.308088726438784	1120.0	58.40344566963292	Sediment
SRR10070150	8735	6	9.321286028454775	1140.0	59.94213548197668	Sediment
SRR10070150	8735	7	9.328271040593364	1115.0	57.40529081251068	Sediment
SRR10070150	8735	8	9.340476966644864	1132.0	58.95146664950358	Sediment
SRR10070150	8735	9	9.352300644832914	1137.0	59.18592906841365	Sediment
SRR10070150	8735	10	9.341682915263023	1136.0	59.80152667772988	Sediment
SRR10070150	9037	1	9.3565670985655	1130.0	59.50221839817888	Sediment
SRR10070150	9037	2	9.361746058603094	1145.0	58.88072982457474	Sediment
SRR10070150	9037	3	9.343636178760878	1128.0	59.05318987276785	Sediment
SRR10070150	9037	4	9.336181819183684	1132.0	57.87321098300793	Sediment
SRR10070150	9037	5	9.31262652721382	1133.0	58.98798810459363	Sediment
SRR10070150	9037	6	9.34533663576356	1146.0	58.93523438758825	Sediment
SRR10070150	9037	7	9.329375973538854	1129.0	58.94513118165261	Sediment
SRR10070150	9037	8	9.344338337853204	1135.0	57.62159022496114	Sediment
SRR10070150	9037	9	9.342639485100838	1136.0	58.78507093521357	Sediment
SRR10070150	9037	10	9.34848949692884	1147.0	60.43283473642707	Sediment
SRR10070150	9338	1	9.363160574140656	1144.0	58.38704336399473	Sediment
SRR10070150	9338	2	9.333807837070625	1147.0	59.62197532721593	Sediment
SRR10070150	9338	3	9.338249846590958	1139.0	59.76615989478115	Sediment
SRR10070150	9338	4	9.34533363453724	1137.0	59.84431676247549	Sediment
SRR10070150	9338	5	9.370927789254017	1142.0	59.73625491677473	Sediment
SRR10070150	9338	6	9.321142019709372	1142.0	59.67821733763348	Sediment
SRR10070150	9338	7	9.359924461979434	1150.0	60.02312591478355	Sediment
SRR10070150	9338	8	9.312668152998508	1135.0	59.63730609626764	Sediment
SRR10070150	9338	9	9.330837886251071	1148.0	59.43294926879724	Sediment
SRR10070150	9338	10	9.31240132100447	1135.0	58.92293160730554	Sediment
SRR10070150	9639	1	9.34177539362373	1147.0	59.86690415395469	Sediment
SRR10070150	9639	2	9.31657926872885	1152.0	59.76358726073315	Sediment
SRR10070150	9639	3	9.335915978474532	1147.0	60.04533654455267	Sediment
SRR10070150	9639	4	9.324061633448146	1140.0	58.06911297673037	Sediment
SRR10070150	9639	5	9.350672386658896	1154.0	59.92998276208908	Sediment
SRR10070150	9639	6	9.366657105103354	1154.0	59.47025651292311	Sediment
SRR10070150	9639	7	9.309518345694688	1146.0	60.03123002255836	Sediment
SRR10070150	9639	8	9.363782534200208	1154.0	58.5560640730873	Sediment
SRR10070150	9639	9	9.347087157096972	1139.0	59.41973463137072	Sediment
SRR10070150	9639	10	9.327270964536195	1136.0	59.39096455889793	Sediment
SRR10070150	9940	1	9.345804163870984	1151.0	60.21305284741473	Sediment
SRR10070150	9940	2	9.348343538730088	1151.0	60.41542086476613	Sediment
SRR10070150	9940	3	9.350272069395755	1151.0	59.63187511005357	Sediment
SRR10070150	9940	4	9.345379262786434	1145.0	59.03790596650837	Sediment
SRR10070150	9940	5	9.328284477051543	1147.0	58.22730028275915	Sediment
SRR10070150	9940	6	9.349246383832186	1130.0	57.68088287464387	Sediment
SRR10070150	9940	7	9.339257852937644	1153.0	59.27569446810433	Sediment
SRR10070150	9940	8	9.338245773337562	1152.0	59.87292815534538	Sediment
SRR10070150	9940	9	9.373589834013572	1152.0	60.17868536524855	Sediment
SRR10070150	9940	10	9.377446573565814	1155.0	60.12593616994828	Sediment
SRR10070150	10241	1	9.357320257735957	1156.0	58.64616348091792	Sediment
SRR10070150	10241	2	9.36746347344092	1159.0	59.87341991716433	Sediment
SRR10070150	10241	3	9.33673299283338	1162.0	60.43147354969202	Sediment
SRR10070150	10241	4	9.346876736751556	1147.0	59.7651854949914	Sediment
SRR10070150	10241	5	9.338227119750115	1156.0	59.24288505627553	Sediment
SRR10070150	10241	6	9.374621059376206	1146.0	59.59685822035795	Sediment
SRR10070150	10241	7	9.32055953029816	1146.0	58.92693596625271	Sediment
SRR10070150	10241	8	9.358578965782284	1159.0	60.3879174216933	Sediment
SRR10070150	10241	9	9.35039782394929	1156.0	59.13062522968192	Sediment
SRR10070150	10241	10	9.359692826988216	1159.0	60.16166391532089	Sediment
SRR10070150	10543	1	9.329437424479265	1144.0	59.77256660919559	Sediment
SRR10070150	10543	2	9.341297304790892	1157.0	60.34988409694557	Sediment
SRR10070150	10543	3	9.334007911059814	1147.0	59.72538094328286	Sediment
SRR10070150	10543	4	9.378427243023456	1156.0	59.91801527700527	Sediment
SRR10070150	10543	5	9.380420656765192	1161.0	59.42949198763495	Sediment
SRR10070150	10543	6	9.345285438929244	1151.0	60.29235144781678	Sediment
SRR10070150	10543	7	9.350106946374208	1146.0	59.25130042143666	Sediment
SRR10070150	10543	8	9.340217075247608	1159.0	58.87657709123123	Sediment
SRR10070150	10543	9	9.333135800430844	1147.0	58.7560771233323	Sediment
SRR10070150	10543	10	9.347653745416906	1163.0	60.64319978590611	Sediment
SRR10070150	10844	1	9.35912249444698	1162.0	59.14240807200922	Sediment
SRR10070150	10844	2	9.360951058939516	1164.0	60.65578998815274	Sediment
SRR10070150	10844	3	9.363961514703847	1151.0	59.86213008748418	Sediment
SRR10070150	10844	4	9.382755702393736	1166.0	60.5593699473681	Sediment
SRR10070150	10844	5	9.390133146019508	1164.0	59.82716895486007	Sediment
SRR10070150	10844	6	9.365236375818563	1159.0	59.12256074008552	Sediment
SRR10070150	10844	7	9.35369326415823	1159.0	60.4462342612205	Sediment
SRR10070150	10844	8	9.35748624734851	1161.0	60.65916859372329	Sediment
