taxon	Kingdom	Phylum	Class	Order	Family	Genus	Species	confidence	label	dominant_habitat
d0b9c330738973d81ad218cf04665972	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	DASQFQ01	DASQFQ01 sp963722815	0.64	Actinomycetota	Soil
d0c8bf44946dc8315c6b9629eb472477	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	PSRF01		1.0	Acidobacteriota	Soil
d0cab961cbc76cfc720bab11c74ec177	Bacteria	Bacteroidota	Bacteroidia					0.86	Bacteroidota	Rare
d0cb8699ddab7bf39ce0c6817824b321	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Casimicrobiaceae	PALSA-1005	PALSA-1005 sp016717855	0.58	Pseudomonadota	Rare
d0d01f184ba44a78ee32685550c425fa	Bacteria	Desulfobacterota	BSN033	BSN033	UBA1163			0.93	Desulfobacterota	Sediment
d0dad8107b0baf227ea7bf2b46a721ec	Bacteria	Bdellovibrionota_C	UBA2361	SZUA-149				0.92	Bdellovibrionota_C	Rare
d0dad971506647d25b7ec3c857964526	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium		0.99	Pseudomonadota	Soil
d0f01662dce2f1c98151e1f3e9dccde0	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Microvirga sp963828985	0.62	Pseudomonadota	Soil
d10c72b287f6e198757f9d267625d1ed	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	Gp6-AA40	Gp6-AA40 sp963757735	0.84	Acidobacteriota	Soil
d124108587d5c8b804e4fc488e75dbde	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	SZUA-47	RFTN01	RFTN01 sp037138655	0.71	Patescibacteriota	Rare
d12f315af5f4a5a893b1087ddcaf36d8	Bacteria							0.85	d12f315a	Riverwater
d15bc449222795a9ff230013aa633686	Bacteria							1.0	d15bc449	Groundwater
d15bd1dcb9de71d7452648673a59f5b8	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter		1.0	Bacteroidota	Groundwater
d19e83a3fe31e4e73be63d33b218d78c	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae			1.0	Planctomycetota	Rare
d20b46e3c9d79a8e49a48f112fc03d4f	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae			0.98	Bacillota	Rare
d2146f2980da1ba0b5927b204b2c9095	Bacteria	Pseudomonadota	Alphaproteobacteria	Geminicoccales	Geminicoccaceae	DATAOG01		0.68	Pseudomonadota	Rare
d241d6109cf25ac144ba599a1f42250b	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae			0.69	Bacillota	Rare
d26d88351d5847feac8d9a7e19e499ca	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae			0.85	Verrucomicrobiota	Soil
d27659e1a3f5b5bb0ba2b18109d5f549	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	UTCFX2	UTCFX2 sp963788305	0.95	Chloroflexota	Sediment
d28d677ecdc6132b0c9b2b1221e58cc2	Bacteria	Desulfobacterota	SM23-61	SM23-61	SM23-61	JAHJQK01	JAHJQK01 sp016875165	0.76	Desulfobacterota	Sediment
d29f39e913ac64c377bdae4af8a9cb1d	Bacteria	Krumholzibacteriota	Krumholzibacteriia	LZORAL124-64-63	LZORAL124-64-63	CAVSGO01	CAVSGO01 sp963727525	0.95	Krumholzibacteriota	Rare
d2a54eef7bd1627cffed507c44372acc	Bacteria	Patescibacteriota	Gracilibacteria	BD1-5	JAGOOR01	JAGOOR01	JAGOOR01 sp031973055	0.53	Patescibacteriota	Rare
d2cac0887e98635536052f4895abe926	Bacteria	Babelota	Babeliae	Babelales				0.9	Babelota	Riverwater
d3150e6b8394a1d01fe87f2bb1fba050	Bacteria	Gemmatimonadota	Gemmatimonadetes	JACCXV01	JAHWKZ01	CAMYLR01	CAMYLR01 sp947259315	0.86	Gemmatimonadota	Rare
d3290eebd7e0eec85e3d55fe11fad6c4	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_E	Quisquiliibacterium	Quisquiliibacterium sp963849015	0.8	Pseudomonadota	Rare
d32e579b3ae7b2aae8d5bf9f027c29af	Bacteria							1.0	d32e579b	Groundwater
d33af15f6c4dee3f4d9f49981f7e038c	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Limisphaerales	SIBE01	SIBE01	SIBE01 sp016871515	0.55	Verrucomicrobiota	Sediment
d347e74131de3d1e6b2c05814122ea12	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	JAPUDQ01	JAPUDQ01 sp049291395	1.0	Patescibacteriota	Riverwater
d34ff40b38ff6739a562806821799c07	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae			0.94	Armatimonadota	Rare
d3530350480a2196e24a004fa0027558	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C			1.0	Pseudomonadota	Riverwater
d36496d4b2d8dda53963b915ee882fa7	Bacteria	Pseudomonadota	Gammaproteobacteria					1.0	Pseudomonadota	Groundwater
d36957a0d3172d2e5612266f417bbed6	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-39	SCGC-AG-212-J23	SCGC-AG-212-J23 sp036496555	0.53	Pseudomonadota	Sediment
d398e9cfb4552eae84f61396cab3b84a	Bacteria	Elusimicrobiota	Elusimicrobia	UBA1565	UBA9628	GWA2-66-18		0.91	Elusimicrobiota	Rare
d3a2a68890a13ee7030cf1500f9dc978	Bacteria	Pseudomonadota	Alphaproteobacteria	Azospirillales	Azospirillaceae	Skermanella		0.96	Pseudomonadota	Rare
d3ab996ef26d00a79f15df7a72b49917	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Micromonosporaceae	Hamadaea	Hamadaea sp013361475	0.56	Actinomycetota	Rare
d3b3be305047d5f15ae23ce7a43bfc82	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus		0.86	Pseudomonadota	Riverwater
d3cf5dc50b8ef513e119500ebffc2041	Bacteria	Acidobacteriota	UBA6911	UBA6911	UBA6911			1.0	Acidobacteriota	Rare
d3eae8b3140f25b44be640472590e814	Bacteria	Desulfobacterota	GWC2-55-46	GWC2-55-46	GWC2-55-46	GWA2-54-12	GWA2-54-12 sp905339405	0.69	Desulfobacterota	Rare
d3edafb6c4d313764312cb7ce0d791d9	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	CAIXSC01		0.8	Planctomycetota	Rare
d40634df61c06d4599cf8ed508a8f210	Bacteria	Planctomycetota	UBA1135	UBA1135	UBA2386			1.0	Planctomycetota	Rare
d419ab428f5f9b349e39804ac61ab8ec	Bacteria	Desulfobacterota	BSN033	BSN033	UBA1163	CAVOIK01	CAVOIK01 sp963695895	0.94	Desulfobacterota	Sediment
d42634df29d73abdc025739dc8c357c8	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Fen-181	JARKSS01	JARKSS01 sp963813585	0.9	Acidobacteriota	Sediment
d46765c55b861a8eafe1d194a8fc7cea	Bacteria	Pseudomonadota	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Dongia sp936916975	1.0	Pseudomonadota	Rare
d46e2205f0c6ecf67b51f83d111c509c	Bacteria	Pseudomonadota						0.74	Pseudomonadota	Riverwater
d4706a64bb4b3a2370aa69700974faf4	Bacteria							0.96	d4706a64	Rare
d47974c2da911e3b5fb7b86c996ea708	Bacteria	Chloroflexota	Dehalococcoidia	Lucifugimonadales	UBA1123	VXRN01	VXRN01 sp965242675	0.5	Chloroflexota	Riverwater
d47d8079ce4160fc003bde985b2fba98	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	VadinHA17	LD21		1.0	Bacteroidota	Sediment
d48439b4df72d0fd68df1708aadf9c83	Bacteria	Bacteroidota	Ignavibacteria	UBA10030	UBA6906	JAGDMK01	JAGDMK01 sp016707525	0.66	Bacteroidota	Rare
d48c719711aecb5919db2cd50c2e24cb	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	VadinHA17	LD21	LD21 sp963737255	0.95	Bacteroidota	Sediment
d4ac52175db92cc68cc448ad96b47159	Bacteria	Pseudomonadota	Gammaproteobacteria	DSM-5130	Acidihalobacteraceae	Acidihalobacter_A	Acidihalobacter_A ferrooxydans	0.55	Pseudomonadota	Rare
d4b95458518ba9e5a32f76c52f622089	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae			1.0	Acidobacteriota	Rare
d4f1d71b5f321c0ddfe0c4dcdc96ea6e	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	UBA7683	JACKGS01	JACKGS01 sp020631865	0.78	Patescibacteriota	Riverwater
d4f955832d56885ddfa8f249f335bfe7	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C	Simplicispira		0.55	Pseudomonadota	Riverwater
d504c644c39bd9d8ba5ad8c5cc2b84e3	Bacteria	Myxococcota_A	Polyangia	Polyangiales	Polyangiaceae			0.9	Myxococcota_A	Rare
d50f18f4c668202cb6ab3331b783eb1b	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-39	SCGC-AG-212-J23	SCGC-AG-212-J23 sp035554335	0.98	Pseudomonadota	Rare
d5376de501e61558b2ca198c335ff2f1	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulforhabdus	Desulforhabdus amnigena	0.86	Desulfobacterota	Rare
d550d7197de30f1105f9762155e60437	Bacteria	Pseudomonadota	Alphaproteobacteria	ATCC43930	CGMCC-115725	AP-15		1.0	Pseudomonadota	Rare
d554f717d25d5f90590ec252d3c67d0d	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	CSP1-6	AR5		1.0	Methylomirabilota	Sediment
d55b746931615d32486fcc636c4d9c11	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	JALZMG01		0.96	Actinomycetota	Soil
d5660ec1f7d37755a1aa106beb82e423	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales				0.71	Pseudomonadota	Rare
d5663d59acadfc370f7a51366e0160f1	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae			0.68	Pseudomonadota	Riverwater
d5ba1ce7a93877eaa4a1b1142b93a9d6	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	JAMQPK01	JAMQPK01		0.85	Acidobacteriota	Soil
d6062cc8a9b73a3494d0881b8c417a17	Bacteria	Krumholzibacteriota	Krumholzibacteriia	WVZY01	JAKEHA01	JAKEHA01	JAKEHA01 sp963707635	1.0	Krumholzibacteriota	Sediment
d6122a0717877cf7fa6bac67db2742b8	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Deefgea		1.0	Pseudomonadota	Riverwater
d61ba5f34d91058bc597476085232b81	Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae			0.99	Acidobacteriota	Rare
d6253b3ea88365b3ce23481e924319aa	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentales	GCA-2746185	VFKU01	VFKU01 sp038916785	0.68	Hydrogenedentota	Rare
d65a391926c331c58d1b47d7e36bac67	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	UBA2197	UBA2197	UBA2197 sp034370465	0.99	Desulfobacterota	Soil
d662d41c478094e4a8f701d57e0564d4	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium		1.0	Bacteroidota	Groundwater
d666dd55f5e8dde91c6901e60e9763a4	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas sp021299355	0.52	Pseudomonadota	Riverwater
d6aac53ed6bbc0990200db7c68882d66	Bacteria	4484-113	4484-113	4484-113	JAFGCY01	JAFGCY01	JAFGCY01 sp964609245	0.68	4484-113	Sediment
d6d23f886af5881157161f1eac3bc51d	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845			0.85	Planctomycetota	Rare
d6e10f175599e6d4ba9ca546cb0a048e	Bacteria	Pseudomonadota	Gammaproteobacteria	Granulosicoccales	Granulosicoccaceae	Granulosicoccus		0.76	Pseudomonadota	Rare
d6e7efa3fe0cb4d9d5c892532c6c5696	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	Anaerobacaceae	Fen-1362		0.6	Planctomycetota	Sediment
d6ea713b57d0eb50f7e7f692630aebd0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Namhaeicola	Namhaeicola sp963816075	0.81	Bacteroidota	Rare
d6f7959d85d91e6889fa46c675650463	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Azotimanducaceae	DATJGR01	DATJGR01 sp041739525	0.98	Pseudomonadota	Mixed
d72d042711dbdcf31d1af5868b0966e2	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	Arcicella		1.0	Bacteroidota	Riverwater
d746846bcfa10d5c6a762d5ee4d6c876	Bacteria	Pseudomonadota	Alphaproteobacteria	UBA9655	UBA9655	UBA9655	UBA9655 sp017992885	0.7	Pseudomonadota	Riverwater
d75b68408fc6ab8b1030687c96b1429a	Bacteria	Pseudomonadota	Alphaproteobacteria					0.78	Pseudomonadota	Rare
d7b58814b0e14fb99e9d6fc13419fbdf	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	SCUD01		1.0	Pseudomonadota	Sediment
d80de89804f1b657b26fd2220b9dadbe	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Opitutaceae	Lacunisphaera		1.0	Verrucomicrobiota	Soil
d80ff47ed2e00c6ed526c3eb2d176900	Bacteria	Chloroflexota	Anaerolineae	JAAYZQ01	JAAYZQ01			0.65	Chloroflexota	Rare
d8118d9e071d6408e3546c0ee47251e8	Bacteria	Myxococcota_A	UBA9160	UBA9160	UBA6930	CAVXZE01	CAVXZE01 sp963766175	0.93	Myxococcota_A	Sediment
d8147479a31fc5a28e4f606c34ce2627	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_J		0.71	Bacillota	Rare
d816aec467e4be9799bdc3b1fddb9058	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Gallionella	Gallionella sp023259055	0.72	Pseudomonadota	Mixed
d829bee4984f82ffc2453212157caf96	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium		0.89	Pseudomonadota	Soil
d82ced0e971c88f030f875fe518b3812	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-41			0.69	Pseudomonadota	Sediment
d88abff2ed5af388abe3bd71809f70e1	Bacteria							1.0	d88abff2	Groundwater
d892d40bc79d0c356bd2886ce8d120ee	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Cellulomonadaceae	Cellulomonas		0.72	Actinomycetota	Soil
d8a60bf7621dd59dc59f19a8894129c9	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	JAKDMF01	JAKDMF01 sp030452455	0.82	Patescibacteriota	Groundwater
d8fcbd135a0870e607b56512eef35bc4	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp016721735	0.99	Bacteroidota	Riverwater
d8fea75b8e3c90165d591cc381aee025	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	JAIBJN01		1.0	Actinomycetota	Rare
d907ee78338937173c978029ced28fbe	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium		0.53	Pseudomonadota	Rare
d90bf2358037e486aa671605bb36a4e8	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiolinea	Thiolinea disciformis	0.63	Pseudomonadota	Rare
d9179a10f3d5a4b3950e5fbe8e5d5b24	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter		0.81	Bacteroidota	Soil
d91d91ddd239d382e64507aae73eba4b	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus phosphorivorans	0.64	Pseudomonadota	Riverwater
d99a0b2472cd7caecdd8d63ac9cb3fdf	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter_D	Rubrobacter_D sp035697505	1.0	Actinomycetota	Soil
d9d05a927fc0a735f06ef81cc4a86706	Bacteria	Desulfobacterota	BSN033	BSN033	UBA1163			0.57	Desulfobacterota	Rare
da13eb51a23731d1542076afd2a4882d	Bacteria	Bacillota	Bacilli	Bacillales				0.96	Bacillota	Groundwater
da1a9bf3bb56de8507b46d6663f3b553	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	UTCFX2		0.9	Chloroflexota	Sediment
da21d9bd33f2b50671c80900c413b1f5	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio	Propionivibrio aalborgensis	0.89	Pseudomonadota	Riverwater
da325dc07a4cf2f20dd91e43219a8c03	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Limisphaerales				1.0	Verrucomicrobiota	Sediment
da3b6f69c7ca1d516bf65724e7e928cf	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	JAAYXE01	JAAYXE01 sp964391195	0.66	Chloroflexota	Sediment
da6553934606f42debe37249483d4412	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Limisphaerales	UBA8199			0.97	Verrucomicrobiota	Rare
da7796a3b17d6012dacdb213d5b29a71	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999			0.74	Acidobacteriota	Soil
da7e5a2daf52cff6f4d0c53b39c7b881	Bacteria							0.98	da7e5a2d	Sediment
da8d956ba3a63e19735c5c55ceaa06f3	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae			0.55	Thermoproteota	Groundwater
da93a54774705970b4a024d84aef8c84	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Microlunatus		1.0	Actinomycetota	Rare
da9ec3620170964b596c23faef1f61da	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Opitutaceae	IMCC26134_A	IMCC26134_A sp903869675	0.89	Verrucomicrobiota	Rare
daa07d985a5c9f9a2900be456842474a	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales				0.98	Verrucomicrobiota	Rare
daa8f53752e7cffe28b61aa22931cd66	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae			1.0	Acidobacteriota	Rare
daae3699c460e7d41ec585f2d1241c4f	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Thermoleophilaceae	JACVRW01		1.0	Actinomycetota	Soil
dab0b85cfe265ed00be38636437b15bf	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae			0.99	Desulfobacterota	Sediment
dab1160ee7a4ecf9945086ff09f99528	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C	Schlegelella_A		0.53	Pseudomonadota	Soil
dabf5f74dc66e9b0e514814dccdbe9bd								0.0	dabf5f74	Rare
dadd2e6a84a5313e6ff2aa9add4a9eb0	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	E44-bin32	PFL42	PFL42 sp963789825	0.98	Chloroflexota	Rare
daefb686252f55cc4d7c0363a44ca529	Bacteria	Desulfobacterota	BSN033	BSN033	UBA1163			0.94	Desulfobacterota	Sediment
dafff827c4e7363d9e2e0f3f581e8580	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	JABDGM01		0.98	Planctomycetota	Rare
db2d780508914af45db0dc16cfc5571b	Bacteria	Actinomycetota	UBA4738	UBA4738	HRBIN12	CALGFI01	CALGFI01 sp963699635	0.64	Actinomycetota	Rare
db31de9891d9e29f0e891aa5211a4316	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Fen-1087			0.68	Desulfobacterota	Sediment
db486780e153709791665d06414a30d4	Bacteria							0.52	db486780	Rare
dba682409a748b26ce327b1b112550e9	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	CAVVIG01	CAVQFD01	CAVQFD01 sp963724695	0.61	Acidobacteriota	Soil
dbb7cb9224b84c7b0a09473ed0ada68b	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	IGN2	IGN2 sp963745185	0.52	Bacteroidota	Sediment
dbdecdabf876e36044651d05b498ce10	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	JAEUMW01	JAEUMW01		1.0	Pseudomonadota	Sediment
dbdf2bcf79be268ab72bcaebeb27b4c3	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Kineosporiaceae			0.93	Actinomycetota	Sediment
dbe9c1a17d034dc956466d330b31888c								0.0	dbe9c1a1	Soil
dc2754c489f071a398ecb501b2fbe561	Bacteria							1.0	dc2754c4	Riverwater
dc30d5b2e071e0aecab022a6fdc983ff	Bacteria	Desulfobacterota	Desulfobaccia	Desulfobaccales	0-14-0-80-60-11	0-14-0-80-60-11	0-14-0-80-60-11 sp963841475	0.78	Desulfobacterota	Sediment
dc3335ef3308ec570f453e4c01a22f2c	Bacteria	Acidobacteriota	UBA6911	UBA6911	UBA6911	CAWHCF01	CAWHCF01 sp963827655	0.86	Acidobacteriota	Soil
dc38d34fbcfbd51b821d47d5b1bed45c	Bacteria	Acidobacteriota	Thermoanaerobaculia	Multivoradales	JAGPDF01	JACTMI01	JACTMI01 sp036397015	0.57	Acidobacteriota	Rare
dc44a88a9e09760406765da06826cd7c	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	UBA1997	UBA2645		0.8	Pseudomonadota	Groundwater
dc4d9ccab29d4f703fcda8c5813cfbf1	Bacteria	Patescibacteriota	Gracilibacteria	Absconditabacterales	Absconditicoccaceae			0.88	Patescibacteriota	Rare
dc551d78420cec0770c384ba64afb5c2	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	FEB-25	FEB-25 sp963774275	0.56	Chloroflexota	Sediment
dcc2d1a17831c42b816e586b5688715b	Bacteria	Oederibacteriota	JAAXVQ01	JAAXVQ01	JAAXVQ01	JAAXVQ01		0.78	Oederibacteriota	Rare
dcece32e6721f47a5d0849ec92f722a4	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	SCTD01			1.0	Actinomycetota	Soil
dd01c5e5904aa112d95ba6b2ccf5093b	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	2-12-FULL-66-21	DATBJJ01		1.0	Acidobacteriota	Soil
dd05aec24712c76fa5e19e7a0c551f09	Bacteria	Chloroflexota						0.52	Chloroflexota	Rare
dd0ba3e8c455dee0619deec2345e6c3d	Bacteria	Bdellovibrionota	UBA1018	CAIPTA01	CAIPTA01	JAKFYM01	JAKFYM01 sp050246755	1.0	Bdellovibrionota	Groundwater
dd339af611a6fc5c3e50736dc99763ed	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	Aggregatilineaceae			0.95	Chloroflexota	Rare
dd3feb8bca4f233f9df1a182c90ff495	Bacteria							1.0	dd3feb8b	Riverwater
dd4a00ba5fdc170d3da22bf724a020d8	Bacteria	Myxococcota_A	UBA9160	UBA9160	UBA6930			0.54	Myxococcota_A	Sediment
dd5c07f3d8913531e58e8dc843af735e	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Gagatemarchaeaceae	JACPTA01	JACPTA01 sp016193005	0.5	Thermoproteota	Groundwater
dd69fe384f5f4a87c4e1202bb7938213	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	PSRF01		0.76	Acidobacteriota	Soil
dd6ee4ffe23e5cf1b03f00210adc8f4e	Bacteria							1.0	dd6ee4ff	Rare
dd8229814f2d127e61ac92c5d275db8b	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C			0.98	Pseudomonadota	Riverwater
dd836f10a84a311aec7b27d57a22239f	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	GMQP-bins7	GMQP-bins7 sp963744505	0.54	Actinomycetota	Soil
dd913751f11ac8bd5c85e3d6f7b26b35	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Microlunatus	Microlunatus sp963740515	0.81	Actinomycetota	Soil
ddacd86ed74e3b49b7121f602b5e12e0	Bacteria	Myxococcota_A	Polyangia	GCA-2747355	GCA-2747355	JADJTL01	JADJTL01 sp016711215	0.62	Myxococcota_A	Sediment
ddc23fadd37ac930126b4bb17f5b34fb	Bacteria	Desulfobacterota	BSN033	BSN033	UBA1163	UBA1163		0.83	Desulfobacterota	Sediment
ddcc20fc60ff84b4e1b67934b3a00546	Bacteria	Pseudomonadota	Gammaproteobacteria					0.99	Pseudomonadota	Riverwater
ddfd49f939f92958b1ec816741055348	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia		0.78	Pseudomonadota	Groundwater
de31bb03f3d7398695aa04e993a77e12	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	12-FULL-67-14b	12-FULL-67-14b sp963795125	0.88	Acidobacteriota	Soil
de4a682fff38f453f692bd9a4ae5fe77	Bacteria	Desulfobacterota	SM23-61	SM23-61	SM23-61	JAHJQK01	JAHJQK01 sp016875165	0.89	Desulfobacterota	Sediment
de4d7cb90a6900cca0419e0989b18afc	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	PSRF01		1.0	Acidobacteriota	Soil
de4fb5f27f3279ca75cdbd5ce5fdf150	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	21-14-0-10-47-8	21-14-0-10-47-8 sp002773975	0.59	Bdellovibrionota	Groundwater
de5f2d91a6bdf33042ee886700b93acb	Bacteria	Zixibacteria	MSB-5A5	CAIYYT01	CAIYYT01	JADJGC01	JADJGC01 sp020853795	0.98	Zixibacteria	Rare
de7bbd4e4855114cda5164b1710ac53a	Bacteria	Acidobacteriota	JAAYUB01	JAAYUB01	JAAYUB01	JAAYUB01	JAAYUB01 sp012517875	0.77	Acidobacteriota	Sediment
de80a8222919433bab0efa757e3de392	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae			0.76	Pseudomonadota	Riverwater
de8689e91a8d16f4ee17f713b880a1c6	Bacteria							0.91	de8689e9	Rare
de8c371165f36ca63069e5522fe91047	Bacteria	Patescibacteriota	Minisyncoccia	Phycocordibacterales	PALSA-1337	C7867-002		0.91	Patescibacteriota	Rare
de994266986d0ab3e22c7979a250498a	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Opitutaceae	Opitutus		0.84	Verrucomicrobiota	Soil
de9c756571fe038c3b382b9170e4ce6e	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae			0.98	Bacteroidota	Sediment
