sample_id	taxon	rank	abundance	lineage	habitat
SRR10070132	Weeksellaceae	Family	0.0	Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae	Groundwater
SRR10070132	""	Family	0.0002558417192563534	Bacteria;Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;	Groundwater
SRR10070132	Burkholderiaceae_E	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae_E	Groundwater
SRR10070132	Micrococcaceae	Family	0.0011512877366535903	Bacteria;Bacteria;Actinomycetota;Actinomycetes;Actinomycetales;Micrococcaceae	Groundwater
SRR10070132	JAMCWD01	Family	0.0	Bacteria;Bacteria;Vulcanimicrobiota;JAMCWD01;JAMCWD01;JAMCWD01	Groundwater
SRR10070132	DASXTC01	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Polarisedimenticolia;JACPZX01;DASXTC01	Groundwater
SRR10070132	UBA5704	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Thermoanaerobaculia;Multivoradales;UBA5704	Groundwater
SRR10070132	JAKQTR01	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;JAKQTR01	Groundwater
SRR10070132	PALSA-1355	Family	0.0	Bacteria;Bacteria;Planctomycetota;Planctomycetia;Pirellulales;PALSA-1355	Groundwater
SRR10070132	""	Family	0.00034112229234180454	Bacteria;Bacteria;Desulfobacterota;GWC2-55-46;GWC2-55-46;	Groundwater
SRR10070132	JAGLIN01	Family	0.0008954460173972369	Bacteria;Bacteria;Patescibacteriota;Minisyncoccia;JAHIHE01;JAGLIN01	Groundwater
SRR10070132	JAKEFM01	Family	0.0	Bacteria;Bacteria;Planctomycetota;UBA1135;UBA1135;JAKEFM01	Groundwater
SRR10070132	CAVVHA01	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Polarisedimenticolia;QHYA01;CAVVHA01	Groundwater
SRR10070132	""	Family	0.0	Bacteria;Bacteria;Patescibacteriota;Minisyncoccia;Phycocordibacterales;	Groundwater
SRR10070132	Anaerohalosphaeraceae	Family	0.0	Bacteria;Bacteria;Planctomycetota;Phycisphaerae;Sedimentisphaerales;Anaerohalosphaeraceae	Groundwater
SRR10070132	SZUA-254	Family	0.0	Bacteria;Bacteria;Bacteroidota;Ignavibacteria;UBA10030;SZUA-254	Groundwater
SRR10070132	Propionibacteriaceae	Family	0.00972198533174143	Bacteria;Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae	Groundwater
SRR10070132	Sulfuricellaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sulfuricellaceae	Groundwater
SRR10070132	Solirubrobacteraceae	Family	0.0	Bacteria;Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae	Groundwater
SRR10070132	Selenomonadaceae	Family	0.0	Bacteria;Bacteria;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae	Groundwater
SRR10070132	2-12-FULL-66-21	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;2-12-FULL-66-21	Groundwater
SRR10070132	Nitrosomonadaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae	Groundwater
SRR10070132	UBA2023	Family	0.0	Bacteria;Bacteria;Patescibacteriota;Gracilibacteria;BD1-5;UBA2023	Groundwater
SRR10070132	Gastranaerophilaceae	Family	0.0	Bacteria;Bacteria;Cyanobacteriota;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae	Groundwater
SRR10070132	CACIAM-22H2	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Alphaproteobacteria;CACIAM-22H2;CACIAM-22H2	Groundwater
SRR10070132	""	Family	0.0	Bacteria;Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;	Groundwater
SRR10070132	Profunditerraquicolaceae	Family	0.004988913525498891	Bacteria;Bacteria;Omnitrophota;Gorgyraeia;Gygaellales;Profunditerraquicolaceae	Groundwater
SRR10070132	Planococcaceae	Family	0.0	Bacteria;Bacteria;Bacillota;Bacilli;Bacillales_A;Planococcaceae	Groundwater
SRR10070132	""	Family	0.0	Bacteria;Bacteria;Chloroflexota;Dehalococcoidia;Lucifugimonadales;	Groundwater
SRR10070132	Opitutaceae	Family	0.007163568139177895	Bacteria;Bacteria;Verrucomicrobiota;Verrucomicrobiia;Opitutales;Opitutaceae	Groundwater
SRR10070132	JAGOPY01	Family	0.0	Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;JAGOPY01	Groundwater
SRR10070132	Shewanellaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Shewanellaceae	Groundwater
SRR10070132	UBA5734	Family	0.0	Bacteria;Bacteria;Bacillota;Clostridia;Saccharofermentanales;UBA5734	Groundwater
SRR10070132	2013-40CM-41-45	Family	0.0	Bacteria;Bacteria;Bacteroidota;Bacteroidia;AKYH767-A;2013-40CM-41-45	Groundwater
SRR10070132	Orphanbacteraceae	Family	0.0	Bacteria;Bacteria;Orphanbacterota;Orphanbacteria;Orphanbacterales;Orphanbacteraceae	Groundwater
SRR10070132	Bacteroidaceae	Family	0.0	Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae	Groundwater
SRR10070132	Sulfurimonadaceae	Family	0.0	Bacteria;Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Sulfurimonadaceae	Groundwater
SRR10070132	LZORAL124-64-63	Family	0.0	Bacteria;Bacteria;Krumholzibacteriota;Krumholzibacteriia;LZORAL124-64-63;LZORAL124-64-63	Groundwater
SRR10070132	GWC2-71-9	Family	0.0012365683097390414	Bacteria;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9	Groundwater
SRR10070132	JABDJR01	Family	0.0	Bacteria;Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01	Groundwater
SRR10070132	DSM-1321	Family	0.0	Bacteria;Bacteria;Bacillota;Bacilli;Bacillales;DSM-1321	Groundwater
SRR10070132	Gallionellaceae	Family	0.16152140542384444	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Gallionellaceae	Groundwater
SRR10070132	Usitatibacteraceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Usitatibacteraceae	Groundwater
SRR10070132	DASRDR01	Family	0.0	Bacteria;Bacteria;Methylomirabilota;Methylomirabilia;Rokubacteriales;DASRDR01	Groundwater
SRR10070132	Gemmataceae	Family	0.0	Bacteria;Bacteria;Planctomycetota;Planctomycetia;Gemmatales;Gemmataceae	Groundwater
SRR10070132	Spirosomataceae	Family	0.0	Bacteria;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomataceae	Groundwater
SRR10070132	Thermoleophilaceae	Family	0.0	Bacteria;Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Thermoleophilaceae	Groundwater
SRR10070132	CAIMNF01	Family	0.0	Bacteria;Bacteria;Bdellovibrionota;UBA1018;UBA1018;CAIMNF01	Groundwater
SRR10070132	VFJN01	Family	0.0	Bacteria;Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;VFJN01	Groundwater
SRR10070132	Micropepsaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae	Groundwater
SRR10070132	Woeseiaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Woeseiaceae	Groundwater
SRR10070132	Gemmatimonadaceae	Family	0.003283302063789869	Bacteria;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae	Groundwater
SRR10070132	WJJG01	Family	0.0	Bacteria;Bacteria;Eisenbacteria;RBG-16-71-46;CAIMUX01;WJJG01	Groundwater
SRR10070132	JALHUB01	Family	0.0	Bacteria;Bacteria;Chloroflexota;Dehalococcoidia;DSTF01;JALHUB01	Groundwater
SRR10070132	Azospirillaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Alphaproteobacteria;Azospirillales;Azospirillaceae	Groundwater
SRR10070132	RBG-16-39-9b	Family	0.0012365683097390414	Bacteria;Bacteria;Patescibacteriota;Microgenomatia;Woykebacterales;RBG-16-39-9b	Groundwater
SRR10070132	SZUA-252	Family	0.0010660071635681392	Bacteria;Bacteria;Eisenbacteria;RBG-16-71-46;SZUA-252;SZUA-252	Groundwater
SRR10070132	Streptomycetaceae	Family	0.0	Bacteria;Bacteria;Actinomycetota;Actinomycetes;Streptomycetales;Streptomycetaceae	Groundwater
SRR10070132	""	Family	0.0	Bacteria;Bacteria;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;	Groundwater
SRR10070132	JAGNNV01	Family	0.0021320143271362784	Bacteria;Bacteria;Acidobacteriota;Vicinamibacteria;Fen-336;JAGNNV01	Groundwater
SRR10070132	UBA7541	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Terriglobia;Acidiferrales;UBA7541	Groundwater
SRR10070132	Roseiflexaceae	Family	0.0	Bacteria;Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae	Groundwater
SRR10070132	CAIYCZ01	Family	0.0	Bacteria;Bacteria;Desulfobacterota;WTBG01;CAIYCZ01;CAIYCZ01	Groundwater
SRR10070132	SZUA-336	Family	0.0	Bacteria;Bacteria;Myxococcota_A;UBA9160;SZUA-336;SZUA-336	Groundwater
SRR10070132	RBG-16-71-46	Family	0.0	Bacteria;Bacteria;Eisenbacteria;RBG-16-71-46;RBG-16-71-46;RBG-16-71-46	Groundwater
SRR10070132	UBA4665	Family	0.0021320143271362784	Bacteria;Bacteria;Patescibacteriota;Saccharimonadia;Saccharimonadales;UBA4665	Groundwater
SRR10070132	Nannocystaceae	Family	0.0	Bacteria;Bacteria;Myxococcota_A;Polyangia;Nannocystales;Nannocystaceae	Groundwater
SRR10070132	Casimicrobiaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Casimicrobiaceae	Groundwater
SRR10070132	Bacteriovoracaceae	Family	0.00042640286542725567	Bacteria;Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Bacteriovoracaceae	Groundwater
SRR10070132	UBA7656	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Blastocatellia;UBA7656;UBA7656	Groundwater
SRR10070132	SCN-69-37	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;SCN-69-37	Groundwater
SRR10070132	JAHJOQ01	Family	0.0	Bacteria;Bacteria;Zixibacteria;MSB-5A5;JAABVY01;JAHJOQ01	Groundwater
SRR10070132	Ilumatobacteraceae	Family	0.0	Bacteria;Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Ilumatobacteraceae	Groundwater
SRR10070132	Peptostreptococcaceae	Family	0.00021320143271362784	Bacteria;Bacteria;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae	Groundwater
SRR10070132	PR03	Family	0.0	Bacteria;Bacteria;Myxococcota_A;UBA9160;UBA9160;PR03	Groundwater
SRR10070132	Zambryskibacteraceae	Family	0.0011512877366535903	Bacteria;Bacteria;Patescibacteriota;Minisyncoccia;Phycocordibacterales;Zambryskibacteraceae	Groundwater
SRR10070132	UBA3940	Family	0.0	Bacteria;Bacteria;Chloroflexota;Anaerolineae;Aggregatilineales;UBA3940	Groundwater
SRR10070132	SG8-39	Family	0.003283302063789869	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;SG8-39	Groundwater
SRR10070132	Arcobacteraceae	Family	0.015521064301552107	Bacteria;Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae	Groundwater
SRR10070132	UBA3254	Family	0.0	Bacteria;Bacteria;Chloroflexota;Dehalococcoidia;Dehalococcoidales;UBA3254	Groundwater
SRR10070132	Moraxellaceae	Family	0.08822275285689919	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae	Groundwater
SRR10070132	Chitinophagaceae	Family	0.004946273238956166	Bacteria;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae	Groundwater
SRR10070132	UBA6898	Family	0.0	Bacteria;Bacteria;Nitrospirota;Thermodesulfovibrionia;Thermodesulfovibrionales;UBA6898	Groundwater
SRR10070132	Gp7-AA6	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Thermoanaerobaculia;UBA5066;Gp7-AA6	Groundwater
SRR10070132	Humimicrobiaceae	Family	0.0	Bacteria;Bacteria;Actinomycetota;Humimicrobiia;Humimicrobiales;Humimicrobiaceae	Groundwater
SRR10070132	Sphingobacteriaceae	Family	0.0008954460173972369	Bacteria;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae	Groundwater
SRR10070132	UBA12090	Family	0.031809653760873274	Bacteria;Bacteria;Omnitrophota;Gorgyraeia;Gygaellales;UBA12090	Groundwater
SRR10070132	Acidihalobacteraceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;DSM-5130;Acidihalobacteraceae	Groundwater
SRR10070132	Cyclobacteriaceae	Family	0.0036670646426743988	Bacteria;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae	Groundwater
SRR10070132	""	Family	0.0	Bacteria;Bacteria;Pseudomonadota;;;	Groundwater
SRR10070132	QHBO01	Family	0.0	Bacteria;Bacteria;Chloroflexota;Limnocylindria;QHBO01;QHBO01	Groundwater
SRR10070132	Silvanigrellaceae	Family	0.0	Bacteria;Bacteria;Bdellovibrionota_B;Oligoflexia;Silvanigrellales;Silvanigrellaceae	Groundwater
SRR10070132	JARBTT01	Family	0.0	Bacteria;Bacteria;Bacillota;Negativicutes;JARBTT01;JARBTT01	Groundwater
SRR10070132	Ignavibacteriaceae	Family	0.00021320143271362784	Bacteria;Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae	Groundwater
SRR10070132	Rickettsiaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Rickettsiaceae	Groundwater
SRR10070132	Sphingomonadaceae	Family	0.008101654443117858	Bacteria;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	Groundwater
SRR10070132	""	Family	0.002558417192563534	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;	Groundwater
SRR10070132	JAGPDB01	Family	0.0	Bacteria;Bacteria;Actinomycetota;Acidimicrobiia;IMCC26256;JAGPDB01	Groundwater
SRR10070132	DASRJG01	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Polarisedimenticolia;Polarisedimenticolales;DASRJG01	Groundwater
SRR10070132	""	Family	0.0	Bacteria;Bacteria;Myxococcota_A;UBA9160;UBA9160;	Groundwater
SRR10070132	Pyrinomonadaceae	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae	Groundwater
SRR10070132	SM23-35	Family	0.0	Bacteria;Bacteria;Nitrospirota;Thermodesulfovibrionia;Thermodesulfovibrionales;SM23-35	Groundwater
SRR10070132	Nitrososphaeraceae	Family	0.0028995394849053386	Archaea;Archaea;Thermoproteota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae	Groundwater
SRR10070132	SZUA-47	Family	0.0	Bacteria;Bacteria;Patescibacteriota;Saccharimonadia;Saccharimonadales;SZUA-47	Groundwater
SRR10070132	CAVVIG01	Family	0.004306668940815282	Bacteria;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;CAVVIG01	Groundwater
SRR10070132	""	Family	0.0	Bacteria;Bacteria;Actinomycetota;Acidimicrobiia;IMCC26256;	Groundwater
SRR10070132	Alteromonadaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Alteromonadaceae	Groundwater
SRR10070132	UBA4823	Family	0.0	Bacteria;Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;UBA4823	Groundwater
SRR10070132	SG8-41	Family	0.0021320143271362784	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;SG8-41	Groundwater
SRR10070132	Leptospirillaceae	Family	0.0	Bacteria;Bacteria;Nitrospirota;Leptospirillia;Leptospirillales;Leptospirillaceae	Groundwater
SRR10070132	Lachnospiraceae	Family	0.0	Bacteria;Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae	Groundwater
SRR10070132	Myxococcaceae	Family	0.00034112229234180454	Bacteria;Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae	Groundwater
SRR10070132	Acidobacteriaceae	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Terriglobia;Terriglobales;Acidobacteriaceae	Groundwater
SRR10070132	Kineosporiaceae	Family	0.0	Bacteria;Bacteria;Actinomycetota;Actinomycetes;Actinomycetales;Kineosporiaceae	Groundwater
SRR10070132	DATDWN01	Family	0.0	Bacteria;Bacteria;Patescibacteriota;Minisyncoccia;Phycocordibacterales;DATDWN01	Groundwater
SRR10070132	UBA2999	Family	0.0023452157598499064	Bacteria;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;UBA2999	Groundwater
SRR10070132	Nocardioidaceae	Family	0.0	Bacteria;Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae	Groundwater
SRR10070132	JACQPE01	Family	0.0008101654443117858	Bacteria;Bacteria;Elusimicrobiota;Elusimicrobia;JACQPE01;JACQPE01	Groundwater
SRR10070132	DRKV01	Family	0.0	Bacteria;Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;DRKV01	Groundwater
SRR10070132	Pseudopelobacteraceae	Family	0.0	Bacteria;Bacteria;Desulfobacterota;Desulfuromonadia;Geobacterales;Pseudopelobacteraceae	Groundwater
SRR10070132	Rhodocyclaceae	Family	0.01594746716697936	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae	Groundwater
SRR10070132	UBA9655	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Alphaproteobacteria;UBA9655;UBA9655	Groundwater
SRR10070132	Methyloligellaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhizobiales;Methyloligellaceae	Groundwater
SRR10070132	Thermoanaerobaculaceae	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae	Groundwater
SRR10070132	""	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Blastocatellia;;	Groundwater
SRR10070132	Methanospirillaceae	Family	0.0	Archaea;Archaea;Halobacteriota;Methanomicrobia;Methanomicrobiales;Methanospirillaceae	Groundwater
SRR10070132	Neisseriaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Neisseriaceae	Groundwater
SRR10070132	UBA10428	Family	0.0	Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;UBA10428	Groundwater
SRR10070132	HRBIN12	Family	0.0	Bacteria;Bacteria;Actinomycetota;UBA4738;UBA4738;HRBIN12	Groundwater
SRR10070132	Steroidobacteraceae	Family	0.00046904315196998124	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae	Groundwater
SRR10070132	Bin18	Family	0.0	Bacteria;Bacteria;Desulfobacterota;Binatia;Bin18;Bin18	Groundwater
SRR10070132	Brocadiaceae	Family	0.0	Bacteria;Bacteria;Planctomycetota;Brocadiia;Brocadiales;Brocadiaceae	Groundwater
SRR10070132	UBA9968	Family	0.0008954460173972369	Bacteria;Bacteria;Desulfobacterota;Binatia;UBA9968;UBA9968	Groundwater
SRR10070132	Saprospiraceae	Family	0.0	Bacteria;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae	Groundwater
SRR10070132	V1-33	Family	0.0	Bacteria;Bacteria;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;V1-33	Groundwater
SRR10070132	Xanthobacteraceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae	Groundwater
SRR10070132	CSP1-4	Family	0.0017482517482517483	Bacteria;Bacteria;Chloroflexota;Limnocylindria;Limnocylindrales;CSP1-4	Groundwater
SRR10070132	Microbacteriaceae	Family	0.0	Bacteria;Bacteria;Actinomycetota;Actinomycetes;Actinomycetales;Microbacteriaceae	Groundwater
SRR10070132	Xanthomonadaceae	Family	0.0011939280231963159	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	Groundwater
SRR10070132	Lucifugimonadaceae	Family	0.0010233668770254136	Bacteria;Bacteria;Chloroflexota;Dehalococcoidia;Lucifugimonadales;Lucifugimonadaceae	Groundwater
SRR10070132	""	Family	0.04161691966570016	Bacteria;Bacteria;;;;	Groundwater
SRR10070132	Beijerinckiaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae	Groundwater
SRR10070132	Verrucomicrobiaceae	Family	0.0	Bacteria;Bacteria;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae	Groundwater
SRR10070132	Ruminococcaceae	Family	0.0	Bacteria;Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae	Groundwater
SRR10070132	UBA6906	Family	0.0	Bacteria;Bacteria;Bacteroidota;Ignavibacteria;UBA10030;UBA6906	Groundwater
SRR10070132	Methanotrichaceae	Family	0.0	Archaea;Archaea;Halobacteriota;Methanosarcinia;Methanotrichales;Methanotrichaceae	Groundwater
SRR10070132	UBA2394	Family	0.0	Bacteria;Bacteria;Bdellovibrionota;UBA2394;UBA2394;UBA2394	Groundwater
SRR10070132	NBRC-103111	Family	0.0	Bacteria;Bacteria;Bacillota;Bacilli;Paenibacillales;NBRC-103111	Groundwater
SRR10070132	SHND01	Family	0.0	Bacteria;Bacteria;Chloroflexota;Anaerolineae;UBA4142;SHND01	Groundwater
SRR10070132	""	Family	0.023963841037011768	;;;;;	Groundwater
SRR10070132	""	Family	0.0024304963329353575	Bacteria;Bacteria;Patescibacteriota;Minisyncoccia;;	Groundwater
SRR10070132	UBA5070	Family	0.0	Bacteria;Bacteria;Fibrobacterota;Fibrobacteria;UBA5070;UBA5070	Groundwater
SRR10070132	Burkholderiaceae_C	Family	0.10459662288930581	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae_C	Groundwater
SRR10070132	Gaiellaceae	Family	0.0006822445846836091	Bacteria;Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;Gaiellaceae	Groundwater
SRR10070132	UBA10450	Family	0.0	Bacteria;Bacteria;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;UBA10450	Groundwater
SRR10070132	CSP1-6	Family	0.0	Bacteria;Bacteria;Methylomirabilota;Methylomirabilia;Rokubacteriales;CSP1-6	Groundwater
SRR10070132	Chthoniobacteraceae	Family	0.0	Bacteria;Bacteria;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;Chthoniobacteraceae	Groundwater
SRR10070132	Flavobacteriaceae	Family	0.0013644891693672181	Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae	Groundwater
SRR10070132	Polyangiaceae	Family	0.0	Bacteria;Bacteria;Myxococcota_A;Polyangia;Polyangiales;Polyangiaceae	Groundwater
SRR10070132	JABEUL01	Family	0.0	Bacteria;Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;JABEUL01	Groundwater
SRR10070132	70-9	Family	0.0	Bacteria;Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;70-9	Groundwater
SRR10070132	20CM-2-55-15	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Terriglobia;20CM-2-55-15;20CM-2-55-15	Groundwater
SRR10070132	Pirellulaceae	Family	0.0	Bacteria;Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae	Groundwater
SRR10070132	Devosiaceae	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhizobiales;Devosiaceae	Groundwater
SRR10070132	UBA1546	Family	0.0006396042981408835	Bacteria;Bacteria;Nitrospirota;Thermodesulfovibrionia;Thermodesulfovibrionales;UBA1546	Groundwater
SRR10070132	""	Family	0.0	Bacteria;Bacteria;Acidobacteriota;Blastocatellia;UBA7656;	Groundwater
SRR10070132	CAIMUX01	Family	0.0	Bacteria;Bacteria;Eisenbacteria;RBG-16-71-46;CAIMUX01;CAIMUX01	Groundwater
SRR10070132	JAAYUB01	Family	0.0	Bacteria;Bacteria;Acidobacteriota;JAAYUB01;JAAYUB01;JAAYUB01	Groundwater
SRR10070132	CALGFH01	Family	0.0	Bacteria;Bacteria;Actinomycetota;CALGFH01;CALGFH01;CALGFH01	Groundwater
SRR10070132	Hebobacteraceae	Family	0.0	Bacteria;Bacteria;Armatimonadota;Hebobacteria;Hebobacterales;Hebobacteraceae	Groundwater
SRR10070132	WVZY01	Family	0.0	Bacteria;Bacteria;Krumholzibacteriota;Krumholzibacteriia;WVZY01;WVZY01	Groundwater
SRR10070132	DASWLB01	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Alphaproteobacteria;MPNO01;DASWLB01	Groundwater
SRR10070132	UBA10799	Family	0.0	Bacteria;Bacteria;Actinomycetota;Actinomycetes;S36-B12;UBA10799	Groundwater
SRR10070132	UBA1845	Family	0.0	Bacteria;Bacteria;Planctomycetota;Phycisphaerae;UBA1845;UBA1845	Groundwater
SRR10070132	Sulfurospirillaceae	Family	0.0	Bacteria;Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Sulfurospirillaceae	Groundwater
SRR10070132	""	Family	0.0	Bacteria;Bacteria;Acidobacteriota;UBA6911;RPQK01;	Groundwater
SRR10070132	CSP1-2	Family	0.0	Bacteria;Bacteria;Desulfobacterota_D;UBA1144;Nemesobacterales;CSP1-2	Groundwater
SRR10070132	CAMLJR01	Family	0.0	Bacteria;Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;CAMLJR01	Groundwater
SRR10070132	UBA5629	Family	0.0	Bacteria;Bacteria;Chloroflexota;Dehalococcoidia;GIF9;UBA5629	Groundwater
SRR10070132	B15-G4	Family	0.0	Bacteria;Bacteria;Planctomycetota;B15-G4;B15-G4;B15-G4	Groundwater
SRR10070132	""	Family	0.0	Bacteria;Bacteria;Actinomycetota;Actinomycetes;S36-B12;	Groundwater
SRR10070132	UBA4427	Family	0.0	Bacteria;Bacteria;Myxococcota_A;UBA9160;UBA9160;UBA4427	Groundwater
SRR10070132	UTPLA1	Family	0.0	Bacteria;Bacteria;Planctomycetota;Phycisphaerae;UBA1845;UTPLA1	Groundwater
SRR10070132	""	Family	0.0	Bacteria;Bacteria;Desulfobacterota;Binatia;UBA1149;	Groundwater
SRR10070132	UBA9160	Family	0.0	Bacteria;Bacteria;Myxococcota_A;UBA9160;UBA9160;UBA9160	Groundwater
SRR10070132	Desulfitobacteriaceae	Family	0.0	Bacteria;Bacteria;Bacillota;Desulfitobacteriia;Desulfitobacteriales;Desulfitobacteriaceae	Groundwater
