sample_id	depth	iter	shannon	observed_features	faith_pd	name	habitat	Riv_vs_Gro	Sed_vs_Soil
SRR10070141	5723	6	5.361618815661959	257.0	28.52307064148121	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	5723	7	5.320291378111503	253.0	28.11396880001054	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	5723	8	5.330077120700408	256.0	28.54102564145917	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	5723	9	5.343196073287065	257.0	28.4775095496291	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	5723	10	5.33492979407311	258.0	29.03771927470445	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6025	1	5.348146982744813	258.0	28.56877108675356	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6025	2	5.28264395356353	261.0	29.21735781642702	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6025	3	5.3533949589071455	259.0	28.58015442530207	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6025	4	5.386509371249352	252.0	28.00622469356797	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6025	5	5.345306612236144	259.0	28.85386321608658	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6025	6	5.34535997781841	260.0	28.99281836611137	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6025	7	5.289629291739725	257.0	28.53956548965177	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6025	8	5.385922191012232	259.0	28.9087768099525	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6025	9	5.408707719847279	263.0	29.05359394064375	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6025	10	5.326447676399754	260.0	28.97500518075867	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6326	1	5.359750877759334	253.0	28.86677633115862	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6326	2	5.337439618662242	257.0	28.63244091296891	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6326	3	5.34959028831138	262.0	29.48491713233746	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6326	4	5.309749108126202	263.0	29.07373486695781	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6326	5	5.3071901222967295	264.0	29.29145849527062	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6326	6	5.260314206442929	259.0	28.71328238202952	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6326	7	5.34751387738283	263.0	29.1935556001517	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6326	8	5.384808639641481	263.0	29.81598673928898	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6326	9	5.337729194361516	254.0	28.52304077816891	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6326	10	5.310346672766637	255.0	28.20738883274251	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6627	1	5.38133032424222	265.0	29.32197375471953	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6627	2	5.338251952800166	261.0	28.98710755666168	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6627	3	5.350815024308087	262.0	29.46638071642186	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6627	4	5.289120069459303	263.0	29.25688241750096	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6627	5	5.3107240435142	257.0	28.37417929930718	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6627	6	5.325380139377504	262.0	29.04032606143358	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6627	7	5.359659611701798	261.0	28.15528741778197	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6627	8	5.360240795892098	265.0	29.31675864652704	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6627	9	5.30973611700185	263.0	28.49762216429909	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6627	10	5.284995005973154	259.0	28.82481834097937	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6928	1	5.299416982558299	257.0	28.21786250184877	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6928	2	5.304094230248309	270.0	30.37321601629459	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6928	3	5.333110439602224	257.0	28.90962479320106	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6928	4	5.348455257282913	257.0	28.99463692401106	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6928	5	5.331572346276722	261.0	28.82810967558398	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6928	6	5.360414955872315	269.0	29.88393805382999	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6928	7	5.317999379776883	260.0	29.32347873289627	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6928	8	5.309402756490678	258.0	29.02716638733036	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6928	9	5.315652502443634	266.0	29.67637479642378	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	6928	10	5.288966184606633	261.0	29.21764045903445	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7229	1	5.366928430952362	269.0	29.90071385914554	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7229	2	5.281512863608367	268.0	29.53704212793003	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7229	3	5.359891876764177	260.0	29.17365934164765	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7229	4	5.318295251623919	261.0	29.14884681477185	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7229	5	5.310312747715639	267.0	30.2170807364301	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7229	6	5.297685813697125	262.0	29.02638521581049	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7229	7	5.356467452928389	263.0	29.20302915411402	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7229	8	5.367940297917279	267.0	29.50730433280313	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7229	9	5.355894876129948	259.0	29.37968383555513	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7229	10	5.305702058221013	258.0	28.69055172274332	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7531	1	5.411432429110007	269.0	29.70037108463209	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7531	2	5.382571320123831	267.0	30.21131774260636	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7531	3	5.381078896824144	270.0	30.17096741592605	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7531	4	5.346069981757704	267.0	29.03747407242389	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7531	5	5.365278563179414	267.0	29.81796871878409	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7531	6	5.358426310845212	268.0	30.07558344264476	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7531	7	5.358239400376746	272.0	30.23633666419398	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7531	8	5.38443076635847	263.0	29.59336445769674	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7531	9	5.3766795716203255	263.0	28.95412922955212	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7531	10	5.358986875363008	265.0	29.63782289971229	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7832	1	5.325631062538616	262.0	28.9892022428868	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7832	2	5.3556256955839485	267.0	29.66277300143351	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7832	3	5.315278740859739	259.0	28.8347658964507	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7832	4	5.367641458645588	268.0	29.36688998505327	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7832	5	5.345508185871567	263.0	29.48533446057781	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7832	6	5.360093320083688	269.0	29.46863002861	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7832	7	5.329944817318616	263.0	29.1887438058729	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7832	8	5.348144922174845	265.0	29.56844388601224	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7832	9	5.342164892619235	270.0	29.49445109739698	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	7832	10	5.363230912235971	266.0	29.3911558246074	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8133	1	5.342434135425466	270.0	30.16211940866857	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8133	2	5.337083527254172	270.0	29.43989529304168	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8133	3	5.346764279933276	265.0	29.42970768049333	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8133	4	5.303049108332301	263.0	29.46170665510784	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8133	5	5.318808206656551	266.0	29.89433275299469	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8133	6	5.321606920923729	272.0	30.51024455595843	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8133	7	5.329866273939118	264.0	29.361770561683	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8133	8	5.308268455197265	265.0	29.57154961981214	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8133	9	5.306776092168195	269.0	29.93104375387395	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8133	10	5.348177798577779	263.0	29.20630059112365	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8434	1	5.354085290468095	266.0	29.82523801411356	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8434	2	5.327303263053608	269.0	30.07807139060806	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8434	3	5.36176074609142	266.0	29.91372067419083	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8434	4	5.337194771347064	271.0	30.12247686496909	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8434	5	5.370927802521649	271.0	30.11313327594622	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8434	6	5.327507925198036	266.0	29.84536903761541	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8434	7	5.296905885395787	273.0	30.74336775724738	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8434	8	5.359760591420393	263.0	29.30434356041016	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8434	9	5.3664444032100365	269.0	30.00160425280086	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8434	10	5.372452983101777	271.0	30.0809194866576	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8735	1	5.327669005163682	270.0	29.89099774906744	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8735	2	5.341572801794079	268.0	29.68882000215924	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8735	3	5.35000922992875	266.0	29.56540159394127	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8735	4	5.33606604712607	271.0	29.90265972902041	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8735	5	5.318567577171597	267.0	29.80326797209774	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8735	6	5.341216244264658	266.0	29.87217022253066	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8735	7	5.3576184472663	267.0	29.84106637055851	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8735	8	5.341295738526575	267.0	29.70165730815114	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8735	9	5.3518719011454685	272.0	30.58577516449125	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	8735	10	5.309450284030538	269.0	29.93198377834144	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9037	1	5.3147976626944144	267.0	29.80857614743497	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9037	2	5.372613567070475	267.0	30.00163587088568	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9037	3	5.348445882203697	273.0	30.5095775607738	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9037	4	5.359599760511724	275.0	30.58727178927593	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9037	5	5.387645442252486	272.0	30.16288882738644	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9037	6	5.331019888828818	270.0	29.87399221584986	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9037	7	5.31287481840124	272.0	30.44115952433289	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9037	8	5.338209302687644	271.0	29.99440356937902	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9037	9	5.373481292034145	272.0	30.31206361379208	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9037	10	5.359017751370044	271.0	30.53648746712918	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9338	1	5.344525504936449	270.0	30.13567469449555	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9338	2	5.386794522965182	273.0	30.50449315319339	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9338	3	5.369465329409923	274.0	30.46181733220789	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9338	4	5.332312996635265	268.0	30.36189170271144	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9338	5	5.377500457040561	273.0	30.36578771967119	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9338	6	5.339963970714277	269.0	29.64535025805317	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9338	7	5.337769376140473	269.0	29.451618472447	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9338	8	5.300120283361933	274.0	30.40210723697169	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9338	9	5.346921245026678	274.0	30.75169890419841	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9338	10	5.363054630993753	274.0	30.36553853611315	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9639	1	5.336027525362519	269.0	30.26844744373734	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9639	2	5.3754373376211815	271.0	29.7564514522241	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9639	3	5.32243904848685	271.0	29.81630939462424	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9639	4	5.3163125927776775	272.0	30.11908483499503	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9639	5	5.288870526586116	271.0	30.15269744490127	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9639	6	5.349215065037029	279.0	31.01597431075721	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9639	7	5.34486339888241	274.0	30.25903168805025	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9639	8	5.361448281407894	271.0	29.71769093356057	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9639	9	5.375279953093484	268.0	29.7482851556859	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9639	10	5.353868456294999	266.0	29.708092637914	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9940	1	5.348755781943642	271.0	30.10135452265014	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9940	2	5.351925357287522	273.0	30.08702243220263	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9940	3	5.375777969782082	273.0	30.44971243810802	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9940	4	5.39176895872179	271.0	29.83055756836172	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9940	5	5.372654039885993	270.0	29.95662969561147	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9940	6	5.34635569900234	274.0	30.36665168737023	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9940	7	5.366619875382761	272.0	30.55196546915892	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9940	8	5.345652609848148	271.0	29.66991440399512	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9940	9	5.355136110502303	273.0	30.50698757121662	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	9940	10	5.341471273498732	271.0	29.9533696070613	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10241	1	5.327172044814814	270.0	30.03883095062839	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10241	2	5.339872868089203	269.0	29.74367364555571	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10241	3	5.313136892195923	275.0	30.13044109155386	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10241	4	5.3492278351514	274.0	30.62220301115396	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10241	5	5.367837888177435	272.0	30.28424889833628	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10241	6	5.367077051687268	271.0	29.99749669421197	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10241	7	5.391508411880913	268.0	29.62889274875564	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10241	8	5.338372794666619	273.0	30.18229521131225	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10241	9	5.351449344082562	270.0	29.88719670010824	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10241	10	5.317777469563601	273.0	29.93807583212255	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10543	1	5.3542233515392725	276.0	30.5929202511332	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10543	2	5.347945607075537	271.0	30.20854349579935	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10543	3	5.333235676500477	275.0	30.55376582720982	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10543	4	5.348570303008476	271.0	30.45042218158818	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10543	5	5.353215278064109	274.0	30.46284263099746	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10543	6	5.319737439893743	275.0	30.32613926201089	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10543	7	5.342647602921532	271.0	30.48581684903382	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10543	8	5.315016266246228	272.0	30.29013172462664	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10543	9	5.327629566235506	275.0	30.76755507215939	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10543	10	5.345795532206062	270.0	29.92204967771751	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10844	1	5.33374134173795	276.0	30.97357527185313	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10844	2	5.404846356355594	274.0	30.44199550618271	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10844	3	5.36028127847062	275.0	30.48777700938138	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10844	4	5.387619336329037	277.0	30.88563591946809	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10844	5	5.323250582512219	273.0	30.38317730526689	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10844	6	5.379779383340499	275.0	30.59178376843994	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10844	7	5.357466683894694	273.0	30.58226711310648	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10844	8	5.350124239684055	266.0	29.21246022044893	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10844	9	5.328972673476274	271.0	30.17618718628865	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	10844	10	5.340258324455497	275.0	30.50539150682943	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11145	1	5.38302315672882	275.0	30.5448206591267	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11145	2	5.362304331930421	272.0	30.26028702752746	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11145	3	5.366803280354108	274.0	30.34760852200061	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11145	4	5.346314624000715	273.0	30.34766239451909	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11145	5	5.314704729473495	274.0	30.53686474309564	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11145	6	5.348999784396789	271.0	30.40408055597307	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11145	7	5.317087860772051	275.0	30.38800815359651	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11145	8	5.331719132623837	274.0	30.20234098734296	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11145	9	5.3152999610736895	274.0	30.03414335620551	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11145	10	5.389231718309676	272.0	30.47599070875771	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11446	1	5.352565153224969	274.0	30.52804595419059	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11446	2	5.379024924176876	273.0	30.48868372327622	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11446	3	5.311454064023274	276.0	30.28636588257008	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11446	4	5.384060883775565	275.0	30.49405120273082	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11446	5	5.352801341015901	276.0	30.62629179267174	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11446	6	5.390581320149263	279.0	30.99085759960077	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11446	7	5.365475182183551	272.0	29.8752539500207	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11446	8	5.3615766605741255	277.0	30.40091192216574	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11446	9	5.376523762967705	278.0	30.8040980467477	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11446	10	5.345895726432725	274.0	30.5295025898368	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11747	1	5.39775509022353	278.0	30.64926637482791	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11747	2	5.335083565826703	277.0	31.03569777065621	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11747	3	5.351219799993189	276.0	30.7954348049845	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11747	4	5.333157530002683	275.0	30.30432117829992	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11747	5	5.349044486178655	275.0	30.35365118850104	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11747	6	5.350449729896667	274.0	30.28212655947505	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11747	7	5.399736113798177	278.0	31.10953927931337	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11747	8	5.357090496076034	274.0	30.36791788519093	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11747	9	5.290330018017727	274.0	30.60572264024018	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	11747	10	5.382554682666322	276.0	30.22593931242665	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12049	1	5.368126417012761	278.0	30.87765039387944	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12049	2	5.367831528919839	275.0	30.64679078986019	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12049	3	5.360711325650711	276.0	30.56753840647491	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12049	4	5.36351188901717	274.0	30.16729460487631	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12049	5	5.354952539982591	278.0	31.0163439814358	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12049	6	5.372209479225783	271.0	29.51927621585566	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12049	7	5.363570261463889	274.0	30.71158018236821	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12049	8	5.321497627804841	274.0	30.7261694414911	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12049	9	5.311887994211429	276.0	30.5557428132168	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12049	10	5.341694503386881	273.0	30.05536282319429	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12350	1	5.364026095662292	280.0	31.23782116559067	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12350	2	5.35828702017189	278.0	30.7726299894295	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12350	3	5.341233850673827	274.0	30.49429157486958	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12350	4	5.330953168046673	274.0	30.36428220632735	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12350	5	5.386544764519139	275.0	30.67324985058008	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12350	6	5.345704739300747	274.0	30.84164319374452	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12350	7	5.357141891406632	277.0	30.64598834229475	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12350	8	5.35191579165754	276.0	30.40182169352391	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12350	9	5.353907156954603	276.0	30.38661256805847	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12350	10	5.348593984142319	277.0	30.38331432768808	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12651	1	5.3669525939357765	276.0	30.66231737851127	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12651	2	5.349148378162061	281.0	31.36567192670851	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12651	3	5.317728783045539	275.0	30.42661436100224	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12651	4	5.322558778716597	272.0	30.41893683036523	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12651	5	5.360579716668728	277.0	30.80686572212808	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12651	6	5.341472627160185	279.0	31.02046372515111	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12651	7	5.339462652673093	275.0	30.89082131198581	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12651	8	5.391790064642592	279.0	30.857540596903	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12651	9	5.382865097113086	278.0	30.88165547624312	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12651	10	5.319689088061367	276.0	30.65120602779292	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12952	1	5.324244596556961	276.0	30.649895031879	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12952	2	5.363715723961455	277.0	30.85187498085054	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12952	3	5.333048400166344	278.0	31.08013155084996	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12952	4	5.329042211727754	275.0	30.31086508330851	SRR10070141-Groundwater	Groundwater	Groundwater	
SRR10070141	12952	5	5.389635064348052	276.0	30.36062891368716	SRR10070141-Groundwater	Groundwater	Groundwater	
