sample	depth	iter	faith_pd
SRR10070150	8434	8	59.47044975956667
SRR10070151	8434	8	61.10443830910054
SRR10102392	8434	8	41.12532523536355
SRR10102393	8434	8	39.72857215388206
SRR10102394	8434	8	39.30085942933036
SRR10070130	8434	9	47.22192269576899
SRR10070131	8434	9	47.71984413252692
SRR10070132	8434	9	28.02990164894302
SRR10070133	8434	9	28.70983524305065
SRR10070134	8434	9	48.34442870526589
SRR10070141	8434	9	30.00160425280086
SRR10070149	8434	9	60.11935846036967
SRR10070150	8434	9	61.37433333451756
SRR10070151	8434	9	60.93273132085716
SRR10102392	8434	9	40.9999889429996
SRR10102393	8434	9	39.78945134673584
SRR10102394	8434	9	39.69192640409045
SRR10070130	8434	10	45.83949390677443
SRR10070131	8434	10	50.713760573166
SRR10070132	8434	10	27.90876021637964
SRR10070133	8434	10	28.38136569527589
SRR10070134	8434	10	47.39836853681958
SRR10070141	8434	10	30.0809194866576
SRR10070149	8434	10	58.74457134769769
SRR10070150	8434	10	59.8546033878044
SRR10070151	8434	10	60.34991493460202
SRR10102392	8434	10	40.05842844673337
SRR10102393	8434	10	41.11832443849064
SRR10102394	8434	10	40.18334719697273
SRR10070130	8735	1	47.03982827325387
SRR10070131	8735	1	49.3052186857273
SRR10070132	8735	1	27.99530136067923
SRR10070133	8735	1	28.45034864708461
SRR10070134	8735	1	49.2884467506147
SRR10070141	8735	1	29.89099774906744
SRR10070149	8735	1	58.76974923444077
SRR10070150	8735	1	60.25928731806443
SRR10070151	8735	1	59.34178806510588
SRR10102392	8735	1	39.72359093417739
SRR10102393	8735	1	41.33290280240442
SRR10102394	8735	1	39.38239707172955
SRR10070130	8735	2	45.99513150061971
SRR10070131	8735	2	48.58269810049138
SRR10070132	8735	2	27.64982011338147
SRR10070133	8735	2	28.35611818649366
SRR10070134	8735	2	48.49031864532737
SRR10070141	8735	2	29.68882000215924
SRR10070149	8735	2	58.57257129898043
SRR10070150	8735	2	61.28343034251596
SRR10070151	8735	2	60.57508425610406
SRR10102392	8735	2	39.10907745269494
SRR10102393	8735	2	39.36629872926618
SRR10102394	8735	2	40.13935251624813
SRR10070130	8735	3	46.13188731064576
SRR10070131	8735	3	47.33513321111009
SRR10070132	8735	3	27.51836938347119
SRR10070133	8735	3	28.27483966253245
SRR10070134	8735	3	49.19899843843341
SRR10070141	8735	3	29.56540159394127
SRR10070149	8735	3	59.42695706178081
SRR10070150	8735	3	60.83015029878133
SRR10070151	8735	3	59.53888094853209
SRR10102392	8735	3	41.06392176821615
SRR10102393	8735	3	41.45429258377719
SRR10102394	8735	3	39.47959519065574
SRR10070130	8735	4	45.79878271885858
SRR10070131	8735	4	49.07634075559129
SRR10070132	8735	4	28.12206813210073
SRR10070133	8735	4	28.15040203404767
SRR10070134	8735	4	48.44623349037033
SRR10070141	8735	4	29.90265972902041
SRR10070149	8735	4	60.57317923789819
SRR10070150	8735	4	61.78309380013355
SRR10070151	8735	4	60.43061677437888
SRR10102392	8735	4	40.77167362432125
SRR10102393	8735	4	40.63482402858414
SRR10102394	8735	4	39.53871504005871
SRR10070130	8735	5	46.20660640932368
SRR10070131	8735	5	46.97335639238167
SRR10070132	8735	5	27.90178300748962
SRR10070133	8735	5	28.54213441750513
SRR10070134	8735	5	49.31756636039901
SRR10070141	8735	5	29.80326797209774
SRR10070149	8735	5	58.75779434734568
SRR10070150	8735	5	61.29197263026737
SRR10070151	8735	5	60.68238720719958
SRR10102392	8735	5	40.52989325629738
SRR10102393	8735	5	39.86816300730634
SRR10102394	8735	5	39.2919131623721
SRR10070130	8735	6	48.14082836849515
SRR10070131	8735	6	48.26211952439687
SRR10070132	8735	6	27.81734405306322
SRR10070133	8735	6	27.98857213895567
SRR10070134	8735	6	47.71815729887501
SRR10070141	8735	6	29.87217022253066
SRR10070149	8735	6	59.87058150229274
SRR10070150	8735	6	59.75079259427852
SRR10070151	8735	6	61.71849151052693
SRR10102392	8735	6	39.72017122482401
SRR10102393	8735	6	39.555929693754
SRR10102394	8735	6	41.20324842521133
SRR10070130	8735	7	47.90001376582933
SRR10070131	8735	7	49.03663339353326
SRR10070132	8735	7	27.83097327576401
SRR10070133	8735	7	28.21639255484804
SRR10070134	8735	7	49.59159371410988
SRR10070141	8735	7	29.84106637055851
SRR10070149	8735	7	59.29298231995642
SRR10070150	8735	7	60.76325678445995
SRR10070151	8735	7	59.63101606964413
SRR10102392	8735	7	41.58330786692451
SRR10102393	8735	7	40.04540827841939
SRR10102394	8735	7	39.81618595244021
SRR10070130	8735	8	48.17648334055693
SRR10070131	8735	8	49.03069618857613
SRR10070132	8735	8	27.69699573151459
SRR10070133	8735	8	28.05730876892833
SRR10070134	8735	8	48.4853975566737
SRR10070141	8735	8	29.70165730815114
SRR10070149	8735	8	58.69195473800508
SRR10070150	8735	8	60.83139837742655
SRR10070151	8735	8	60.93582022404112
SRR10102392	8735	8	40.01332109828485
SRR10102393	8735	8	39.8784233922857
SRR10102394	8735	8	39.18352543255763
SRR10070130	8735	9	45.9508013402617
SRR10070131	8735	9	48.92391675254933
SRR10070132	8735	9	28.00111769656509
SRR10070133	8735	9	27.92950913413678
SRR10070134	8735	9	48.36783801414999
SRR10070141	8735	9	30.58577516449125
SRR10070149	8735	9	58.98970094928374
SRR10070150	8735	9	60.48836857167769
SRR10070151	8735	9	59.97145431506355
SRR10102392	8735	9	41.03501758438647
SRR10102393	8735	9	40.94018193208588
SRR10102394	8735	9	39.73767746395555
SRR10070130	8735	10	47.36560216188492
SRR10070131	8735	10	49.10286944623603
SRR10070132	8735	10	27.8360863201743
SRR10070133	8735	10	27.97596078838844
SRR10070134	8735	10	48.33834054894432
SRR10070141	8735	10	29.93198377834144
SRR10070149	8735	10	58.53688735185756
SRR10070150	8735	10	60.88334327349441
SRR10070151	8735	10	61.43671400018783
SRR10102392	8735	10	40.62793082071727
SRR10102393	8735	10	39.42604654384889
SRR10102394	8735	10	39.56983411762896
SRR10070130	9037	1	47.4740843738991
SRR10070131	9037	1	48.59828005035202
SRR10070132	9037	1	27.16021473956797
SRR10070133	9037	1	28.05736978533586
SRR10070134	9037	1	48.77433061603078
SRR10070141	9037	1	29.80857614743497
SRR10070149	9037	1	59.08290989715259
SRR10070150	9037	1	60.92512870374472
SRR10070151	9037	1	61.86259098428085
SRR10102392	9037	1	39.96220280445414
SRR10102393	9037	1	41.12066322971424
SRR10102394	9037	1	39.17620622897444
SRR10070130	9037	2	47.27803285331157
SRR10070131	9037	2	48.1855977582887
SRR10070132	9037	2	27.99475505884188
SRR10070133	9037	2	28.24268524853871
SRR10070134	9037	2	49.38158322898408
SRR10070141	9037	2	30.00163587088568
SRR10070149	9037	2	60.95587596641005
SRR10070150	9037	2	61.40140978443782
SRR10070151	9037	2	59.92900461377276
SRR10102392	9037	2	41.40630638499851
SRR10102393	9037	2	40.64925029955299
SRR10102394	9037	2	40.54201354819018
SRR10070130	9037	3	47.54666092511314
SRR10070131	9037	3	48.30491414552014
SRR10070132	9037	3	28.04967262112918
SRR10070133	9037	3	28.43523959774071
SRR10070134	9037	3	49.42715306231922
SRR10070141	9037	3	30.5095775607738
SRR10070149	9037	3	60.21088849518408
SRR10070150	9037	3	60.28862765604978
SRR10070151	9037	3	58.77351774696444
SRR10102392	9037	3	41.06974709640034
SRR10102393	9037	3	40.67192613472536
SRR10102394	9037	3	39.48183973051863
SRR10070130	9037	4	46.64691407519565
SRR10070131	9037	4	48.99540408341234
SRR10070132	9037	4	27.48844657034767
SRR10070133	9037	4	28.16784057986241
SRR10070134	9037	4	48.25110629727079
SRR10070141	9037	4	30.58727178927593
SRR10070149	9037	4	61.27618521567047
SRR10070150	9037	4	59.68221621604161
SRR10070151	9037	4	60.97008312697445
SRR10102392	9037	4	41.57097318826577
SRR10102393	9037	4	41.26370126353915
SRR10102394	9037	4	39.78653176727732
SRR10070130	9037	5	48.78549107576762
SRR10070131	9037	5	48.00622394196505
SRR10070132	9037	5	28.00767178129907
SRR10070133	9037	5	28.19934081065028
SRR10070134	9037	5	48.41349564937295
SRR10070141	9037	5	30.16288882738644
SRR10070149	9037	5	59.67256184802128
SRR10070150	9037	5	60.66693630542731
SRR10070151	9037	5	61.45540961950022
SRR10102392	9037	5	41.34745673422495
SRR10102393	9037	5	40.14047909110642
SRR10102394	9037	5	39.361397667914
SRR10070130	9037	6	48.02664283107417
SRR10070131	9037	6	49.54239585529373
SRR10070132	9037	6	27.9106167469305
SRR10070133	9037	6	28.27437771130261
SRR10070134	9037	6	48.65967811990324
SRR10070141	9037	6	29.87399221584986
SRR10070149	9037	6	61.19859824344037
SRR10070150	9037	6	59.96798364741254
SRR10070151	9037	6	60.74504070364898
SRR10102392	9037	6	40.04894882143708
SRR10102393	9037	6	39.55058880521888
SRR10102394	9037	6	41.12449370461666
SRR10070130	9037	7	48.01826723409277
SRR10070131	9037	7	48.67181692237178
SRR10070132	9037	7	27.88796021085735
SRR10070133	9037	7	28.49500564337826
SRR10070134	9037	7	48.62551855436111
SRR10070141	9037	7	30.44115952433289
SRR10070149	9037	7	59.47174733701827
SRR10070150	9037	7	60.09746514298833
SRR10070151	9037	7	60.55184976314902
SRR10102392	9037	7	41.43319702176363
SRR10102393	9037	7	41.3792571469623
SRR10102394	9037	7	40.55056360044067
SRR10070130	9037	8	47.53106016950615
SRR10070131	9037	8	48.43984891493983
SRR10070132	9037	8	27.66680370056573
SRR10070133	9037	8	28.25940506763886
SRR10070134	9037	8	49.81537216682276
SRR10070141	9037	8	29.99440356937902
SRR10070149	9037	8	61.74158115328051
SRR10070150	9037	8	60.39719492826389
SRR10070151	9037	8	60.25530802316182
SRR10102392	9037	8	40.97938230106052
SRR10102393	9037	8	39.56953168401485
SRR10102394	9037	8	39.19633031582833
SRR10070130	9037	9	47.44204103994584
SRR10070131	9037	9	47.99067287992013
SRR10070132	9037	9	27.89481107035103
SRR10070133	9037	9	28.23837634577798
SRR10070134	9037	9	49.50687044267973
SRR10070141	9037	9	30.31206361379208
SRR10070149	9037	9	60.01298505374884
SRR10070150	9037	9	60.29466746093097
SRR10070151	9037	9	60.51974081469517
SRR10102392	9037	9	40.70622949809188
SRR10102393	9037	9	39.73476756746001
SRR10102394	9037	9	39.67901996549231
SRR10070130	9037	10	47.26567529117589
SRR10070131	9037	10	47.94425417218273
SRR10070132	9037	10	27.98329063813584
SRR10070133	9037	10	28.46160926815841
SRR10070134	9037	10	47.98616274724364
SRR10070141	9037	10	30.53648746712918
SRR10070149	9037	10	60.0044670090343
SRR10070150	9037	10	61.50668015325204
SRR10070151	9037	10	61.69810935187438
SRR10102392	9037	10	40.012454089855
SRR10102393	9037	10	40.55917524390481
SRR10102394	9037	10	39.85412057004527
SRR10070130	9338	1	46.90163288724422
SRR10070131	9338	1	50.09109852011469
SRR10070132	9338	1	27.9875367157584
SRR10070133	9338	1	28.40489952744716
SRR10070134	9338	1	49.33641606478432
SRR10070141	9338	1	30.13567469449555
SRR10070149	9338	1	57.92797217054631
SRR10070150	9338	1	60.80762185351195
SRR10070151	9338	1	60.48052145298017
SRR10102392	9338	1	40.00529750347579
SRR10102393	9338	1	40.54819594170748
SRR10102394	9338	1	39.3396046895223
SRR10070130	9338	2	47.3821983416112
SRR10070131	9338	2	48.76367749120271
SRR10070132	9338	2	27.8206900376318
SRR10070133	9338	2	27.86893348065113
SRR10070134	9338	2	49.25521329641229
SRR10070141	9338	2	30.50449315319339
SRR10070149	9338	2	61.79666440306322
SRR10070150	9338	2	60.83222734723817
SRR10070151	9338	2	60.40440024951972
SRR10102392	9338	2	40.86061927505303
SRR10102393	9338	2	40.23683697112928
SRR10102394	9338	2	39.99789227868583
SRR10070130	9338	3	48.09011681839858
SRR10070131	9338	3	49.2224080999768
SRR10070132	9338	3	27.94702454080256
SRR10070133	9338	3	28.62481844443736
SRR10070134	9338	3	49.63019960896206
SRR10070141	9338	3	30.46181733220789
SRR10070149	9338	3	60.85112505794105
SRR10070150	9338	3	61.5045871250402
SRR10070151	9338	3	61.73525808523644
SRR10102392	9338	3	41.11361501766022
SRR10102393	9338	3	40.58921841438484
SRR10102394	9338	3	39.40679667651672
SRR10070130	9338	4	46.84690015139817
SRR10070131	9338	4	49.8961829837321
SRR10070132	9338	4	27.99475505884188
SRR10070133	9338	4	28.46894229186486
SRR10070134	9338	4	48.5842200600943
SRR10070141	9338	4	30.36189170271144
SRR10070149	9338	4	60.86151537516598
SRR10070150	9338	4	61.63923155288786
SRR10070151	9338	4	60.93345895945107
SRR10102392	9338	4	39.36055883799685
SRR10102393	9338	4	39.84322798761193
SRR10102394	9338	4	40.17346845689963
SRR10070130	9338	5	47.16880204145377
SRR10070131	9338	5	48.90214333648843
SRR10070132	9338	5	27.97506539040628
SRR10070133	9338	5	28.10666553508398
SRR10070134	9338	5	49.56473508175633
SRR10070141	9338	5	30.36578771967119
SRR10070149	9338	5	59.02382713515275
SRR10070150	9338	5	60.36012546431729
SRR10070151	9338	5	60.68610171366766
SRR10102392	9338	5	40.15665503560101
SRR10102393	9338	5	40.45091818983997
SRR10102394	9338	5	40.17492969403179
SRR10070130	9338	6	46.98269831915542
SRR10070131	9338	6	49.24803284747667
SRR10070132	9338	6	27.62320898362818
SRR10070133	9338	6	28.51607603597122
SRR10070134	9338	6	49.4742665305945
SRR10070141	9338	6	29.64535025805317
SRR10070149	9338	6	60.13415613345884
SRR10070150	9338	6	60.94303409694128
SRR10070151	9338	6	59.85648531593893
SRR10102392	9338	6	40.42120860392694
SRR10102393	9338	6	40.03226104579748
SRR10102394	9338	6	41.16244027836839
SRR10070130	9338	7	47.19384109236108
SRR10070131	9338	7	49.73148165808325
SRR10070132	9338	7	28.10193306656005
SRR10070133	9338	7	28.48196531680903
SRR10070134	9338	7	49.02614236695842
SRR10070141	9338	7	29.451618472447
SRR10070149	9338	7	59.74998029017437
SRR10070150	9338	7	61.87880581932132
SRR10070151	9338	7	60.74197086921348
SRR10102392	9338	7	41.4263779597527
SRR10102393	9338	7	39.77019628696356
SRR10102394	9338	7	39.79448139341337
SRR10070130	9338	8	47.67492944462844
SRR10070131	9338	8	48.88400053451115
SRR10070132	9338	8	28.06118095800783
SRR10070133	9338	8	28.19342490711037
SRR10070134	9338	8	50.07769943880147
SRR10070141	9338	8	30.40210723697169
SRR10070149	9338	8	59.18106261215017
SRR10070150	9338	8	61.60254866059275
SRR10070151	9338	8	61.80300380023088
SRR10102392	9338	8	39.94068472118494
SRR10102393	9338	8	39.92864208580909
SRR10102394	9338	8	40.0969899489453
SRR10070130	9338	9	46.44152139156288
SRR10070131	9338	9	49.23541257096713
SRR10070132	9338	9	27.78325548052239
SRR10070133	9338	9	28.40137298387022
SRR10070134	9338	9	48.56925586370993
SRR10070141	9338	9	30.75169890419841
SRR10070149	9338	9	58.73415079589441
SRR10070150	9338	9	61.58056737202683
SRR10070151	9338	9	60.1057184705725
SRR10102392	9338	9	41.09286051386044
SRR10102393	9338	9	40.59141600802048
SRR10102394	9338	9	39.40046838360961
SRR10070130	9338	10	46.49592628735849
SRR10070131	9338	10	48.54758261866767
SRR10070132	9338	10	27.84168270737435
SRR10070133	9338	10	28.39081162971004
SRR10070134	9338	10	48.49269613376125
SRR10070141	9338	10	30.36553853611315
SRR10070149	9338	10	60.20473341807817
SRR10070150	9338	10	60.38941884979732
SRR10070151	9338	10	60.02532649646434
SRR10102392	9338	10	41.29293992894608
SRR10102393	9338	10	40.01951926539984
SRR10102394	9338	10	41.45712709520382
SRR10070130	9639	1	48.28245220214152
SRR10070131	9639	1	48.2094728281585
SRR10070132	9639	1	28.05512058996978
SRR10070133	9639	1	28.40864690248426
SRR10070134	9639	1	49.50380774944233
SRR10070141	9639	1	30.26844744373734
SRR10070149	9639	1	60.11278085455842
SRR10070150	9639	1	61.47231605057578
SRR10070151	9639	1	60.39165241551526
SRR10102392	9639	1	41.15467499300252
SRR10102393	9639	1	39.17548598906257
SRR10102394	9639	1	39.56594676612549
SRR10070130	9639	2	48.71265736975754
SRR10070131	9639	2	49.5044914425271
SRR10070132	9639	2	27.9106167469305
SRR10070133	9639	2	28.21131550020097
SRR10070134	9639	2	49.27063011411835
SRR10070141	9639	2	29.7564514522241
SRR10070149	9639	2	58.2729973635143
SRR10070150	9639	2	61.48054538288849
SRR10070151	9639	2	61.3089586040963
SRR10102392	9639	2	41.24944939459092
SRR10102393	9639	2	40.79620092058187
SRR10102394	9639	2	41.4612400533598
SRR10070130	9639	3	47.46757019924413
SRR10070131	9639	3	49.42106822576524
SRR10070132	9639	3	27.97506539040628
SRR10070133	9639	3	28.37808650289101
SRR10070134	9639	3	50.70370065336835
SRR10070141	9639	3	29.81630939462424
SRR10070149	9639	3	59.03179765468079
SRR10070150	9639	3	61.55881662798328
SRR10070151	9639	3	61.78609952008488
SRR10102392	9639	3	41.15567580570602
SRR10102393	9639	3	41.21426540533648
SRR10102394	9639	3	39.85008763490128
SRR10070130	9639	4	47.69677223019102
SRR10070131	9639	4	49.09460754478726
SRR10070132	9639	4	28.01700423919978
SRR10070133	9639	4	28.34230255585763
SRR10070134	9639	4	49.70647645920901
SRR10070141	9639	4	30.11908483499503
SRR10070149	9639	4	59.58955994444393
SRR10070150	9639	4	60.39658140693664
SRR10070151	9639	4	59.77545171146456
SRR10102392	9639	4	41.68408306609905
SRR10102393	9639	4	40.77271049114978
SRR10102394	9639	4	40.17540802569914
SRR10070130	9639	5	47.26918753736358
SRR10070131	9639	5	49.25514154591531
SRR10070132	9639	5	27.9106167469305
SRR10070133	9639	5	28.44999385618032
SRR10070134	9639	5	48.84329988013275
SRR10070141	9639	5	30.15269744490127
SRR10070149	9639	5	59.93259203760981
SRR10070150	9639	5	62.08555062828798
SRR10070151	9639	5	60.34873394276659
SRR10102392	9639	5	40.27915632825999
SRR10102393	9639	5	41.21704743212303
SRR10102394	9639	5	40.08146825019166
SRR10070130	9639	6	47.81731498926235
SRR10070131	9639	6	49.5027475755769
SRR10070132	9639	6	27.7289502229033
SRR10070133	9639	6	27.55511930866087
SRR10070134	9639	6	50.55747037551258
SRR10070141	9639	6	31.01597431075721
SRR10070149	9639	6	59.32667300796324
SRR10070150	9639	6	61.97787483116956
SRR10070151	9639	6	60.6065249044532
SRR10102392	9639	6	41.51629430473661
SRR10102393	9639	6	40.23305131606267
SRR10102394	9639	6	41.19845956870941
SRR10070130	9639	7	46.60676175649539
SRR10070131	9639	7	49.36632499208023
SRR10070132	9639	7	27.77415736899282
SRR10070133	9639	7	28.59983458573598
SRR10070134	9639	7	50.21026507113018
SRR10070141	9639	7	30.25903168805025
SRR10070149	9639	7	61.56226234503861
SRR10070150	9639	7	61.82321406002738
SRR10070151	9639	7	61.94157442338328
SRR10102392	9639	7	39.66682745747748
SRR10102393	9639	7	39.75809336354225
SRR10102394	9639	7	39.60919407502751
SRR10070130	9639	8	48.33725744942463
SRR10070131	9639	8	49.33750517215137
SRR10070132	9639	8	28.00767178129907
SRR10070133	9639	8	27.79578411467852
SRR10070134	9639	8	49.16665224577799
SRR10070141	9639	8	29.71769093356057
SRR10070149	9639	8	60.92336459753874
SRR10070150	9639	8	62.01009673821248
SRR10070151	9639	8	61.09614154171704
SRR10102392	9639	8	40.82662639863702
SRR10102393	9639	8	40.84390985074901
SRR10102394	9639	8	39.68514025405429
SRR10070130	9639	9	46.63518393357701
SRR10070131	9639	9	48.35218336490118
SRR10070132	9639	9	27.48749245644701
SRR10070133	9639	9	28.22625258953669
SRR10070134	9639	9	50.90213021838807
SRR10070141	9639	9	29.7482851556859
SRR10070149	9639	9	59.44543141445919
SRR10070150	9639	9	61.07060766837218
SRR10070151	9639	9	59.39998448260393
SRR10102392	9639	9	40.23006127254177
SRR10102393	9639	9	41.97501186538932
SRR10102394	9639	9	41.36972169269234
SRR10070130	9639	10	47.79539987722926
SRR10070131	9639	10	49.89563935771352
SRR10070132	9639	10	27.79013462081363
SRR10070133	9639	10	28.74824939147687
SRR10070134	9639	10	49.50018648378187
SRR10070141	9639	10	29.708092637914
SRR10070149	9639	10	59.35529390506874
SRR10070150	9639	10	61.9179467008379
SRR10070151	9639	10	60.93448031701769
SRR10102392	9639	10	41.26646875182166
SRR10102393	9639	10	41.28504236466826
SRR10102394	9639	10	40.15756572240991
SRR10070130	9940	1	48.49486716893531
SRR10070131	9940	1	48.05896620519943
SRR10070132	9940	1	27.34257697395203
SRR10070133	9940	1	27.81708661408654
SRR10070134	9940	1	49.27893186914632
SRR10070141	9940	1	30.10135452265014
SRR10070149	9940	1	60.46862845581798
SRR10070150	9940	1	60.60208478085101
SRR10070151	9940	1	62.1124880592888
SRR10102392	9940	1	41.06492205282544
SRR10102393	9940	1	40.12631528707193
SRR10102394	9940	1	40.29117678209222
SRR10070130	9940	2	47.37878282846233
SRR10070131	9940	2	48.95511141248673
SRR10070132	9940	2	27.83016691106754
SRR10070133	9940	2	28.18556872849032
SRR10070134	9940	2	48.84517969443707
SRR10070141	9940	2	30.08702243220263
SRR10070149	9940	2	60.57636257288699
SRR10070150	9940	2	60.59082453167642
SRR10070151	9940	2	61.46166407620308
SRR10102392	9940	2	40.38158543005698
SRR10102393	9940	2	40.27815963852829
SRR10102394	9940	2	40.00931728474349
SRR10070130	9940	3	49.37284510835443
SRR10070131	9940	3	49.5578160531089
SRR10070132	9940	3	27.89489765680777
SRR10070133	9940	3	28.13566226470763
SRR10070134	9940	3	49.50675389983139
SRR10070141	9940	3	30.44971243810802
SRR10070149	9940	3	61.33959563505326
SRR10070150	9940	3	60.85957963698876
SRR10070151	9940	3	62.43235940971316
SRR10102392	9940	3	41.88563123907639
SRR10102393	9940	3	41.52056191466358
SRR10102394	9940	3	40.94518883962545
SRR10070130	9940	4	48.44569940511429
SRR10070131	9940	4	49.67052534039051
SRR10070132	9940	4	27.78330367367166
SRR10070133	9940	4	28.67789495742668
SRR10070134	9940	4	49.08537862338009
SRR10070141	9940	4	29.83055756836172
SRR10070149	9940	4	60.965148188241
SRR10070150	9940	4	59.83084460442069
SRR10070151	9940	4	61.76291770196767
SRR10102392	9940	4	41.50734625086615
SRR10102393	9940	4	41.57756987055836
SRR10102394	9940	4	39.44406908798898
SRR10070130	9940	5	47.55227974467137
SRR10070131	9940	5	50.33087770207216
SRR10070132	9940	5	28.12206813210073
SRR10070133	9940	5	28.46581476433111
SRR10070134	9940	5	49.84048628829234
SRR10070141	9940	5	29.95662969561147
SRR10070149	9940	5	60.3457074166318
SRR10070150	9940	5	61.80583104599479
SRR10070151	9940	5	60.74786534522218
SRR10102392	9940	5	40.01545473366848
SRR10102393	9940	5	40.6142375409832
SRR10102394	9940	5	41.10651680448453
SRR10070130	9940	6	47.85505522631951
SRR10070131	9940	6	50.01123591604185
SRR10070132	9940	6	27.8682012738396
SRR10070133	9940	6	28.32431301583894
SRR10070134	9940	6	49.64569109578513
SRR10070141	9940	6	30.36665168737023
SRR10070149	9940	6	60.27729844593417
SRR10070150	9940	6	62.79501218458155
SRR10070151	9940	6	62.06128698592472
SRR10102392	9940	6	40.45642628882662
SRR10102393	9940	6	40.56097054178201
SRR10102394	9940	6	40.92153200821713
SRR10070130	9940	7	47.56799140408219
SRR10070131	9940	7	50.88821809106412
SRR10070132	9940	7	28.0791791020384
SRR10070133	9940	7	28.14087738049587
SRR10070134	9940	7	50.32101698797593
SRR10070141	9940	7	30.55196546915892
SRR10070149	9940	7	60.44392614909754
SRR10070150	9940	7	61.74368870962055
SRR10070151	9940	7	61.88597160022029
SRR10102392	9940	7	41.06681238892114
SRR10102393	9940	7	41.60138031868336
SRR10102394	9940	7	40.3982756062785
SRR10070130	9940	8	46.80906737587917
SRR10070131	9940	8	49.97491230033268
SRR10070132	9940	8	28.04559531441341
SRR10070133	9940	8	28.77560155936995
SRR10070134	9940	8	49.00442506137829
SRR10070141	9940	8	29.66991440399512
SRR10070149	9940	8	61.77087465665831
SRR10070150	9940	8	60.11653916539958
SRR10070151	9940	8	61.13830696144542
SRR10102392	9940	8	40.93014197253493
SRR10102393	9940	8	40.09852972952026
SRR10102394	9940	8	40.11073628141548
SRR10070130	9940	9	47.23693664501338
SRR10070131	9940	9	49.97181636301947
SRR10070132	9940	9	27.75945113162892
SRR10070133	9940	9	28.16230464120766
SRR10070134	9940	9	50.89850569091518
SRR10070141	9940	9	30.50698757121662
SRR10070149	9940	9	60.60968678996317
SRR10070150	9940	9	61.26842099151668
SRR10070151	9940	9	61.64780083871579
SRR10102392	9940	9	41.31338975123228
SRR10102393	9940	9	40.37674961954555
SRR10102394	9940	9	39.82685891113022
SRR10070130	9940	10	46.83233843681315
SRR10070131	9940	10	49.33992196525577
SRR10070132	9940	10	27.98238463822203
SRR10070133	9940	10	28.64450931263755
SRR10070134	9940	10	51.04664908492494
SRR10070141	9940	10	29.9533696070613
SRR10070149	9940	10	60.98687536691391
SRR10070150	9940	10	61.83174151272497
SRR10070151	9940	10	59.87813142679752
SRR10102392	9940	10	40.56624161842631
SRR10102393	9940	10	40.17881072848316
SRR10102394	9940	10	39.98413272997367
SRR10070130	10241	1	48.27939243657441
SRR10070131	10241	1	50.2029375674532
SRR10070132	10241	1	27.46368207770554
SRR10070133	10241	1	28.6044763927945
SRR10070134	10241	1	49.49481219562599
SRR10070141	10241	1	30.03883095062839
SRR10070149	10241	1	61.30153093037964
SRR10070150	10241	1	61.75258242703258
SRR10070151	10241	1	61.30121440638442
SRR10102392	10241	1	41.21417439887892
SRR10102393	10241	1	41.95205841696081
SRR10102394	10241	1	39.92303686536281
SRR10070130	10241	2	47.39410950726277
SRR10070131	10241	2	49.42772841256603
SRR10070132	10241	2	27.9106167469305
SRR10070133	10241	2	28.35271475696375
SRR10070134	10241	2	49.55009446039888
SRR10070141	10241	2	29.74367364555571
SRR10070149	10241	2	59.79397676269153
SRR10070150	10241	2	62.02486855896534
SRR10070151	10241	2	61.57657204081317
SRR10102392	10241	2	41.50628063088172
SRR10102393	10241	2	40.39278496440254
SRR10102394	10241	2	40.43039165125455
SRR10070130	10241	3	47.32209629462123
SRR10070131	10241	3	49.63143971794307
SRR10070132	10241	3	28.04753771034452
SRR10070133	10241	3	28.32370910294154
SRR10070134	10241	3	48.2673383679646
SRR10070141	10241	3	30.13044109155386
SRR10070149	10241	3	60.46867626993068
SRR10070150	10241	3	62.26883971579943
SRR10070151	10241	3	61.76474096471468
SRR10102392	10241	3	41.19366418285648
SRR10102393	10241	3	40.29261982609838
SRR10102394	10241	3	40.39095237064417
SRR10070130	10241	4	48.93846373678104
SRR10070131	10241	4	49.95143096522365
SRR10070132	10241	4	28.0960231226069
SRR10070133	10241	4	28.72698076337135
SRR10070134	10241	4	50.64433187955738
SRR10070141	10241	4	30.62220301115396
SRR10070149	10241	4	61.00262642424513
SRR10070150	10241	4	62.55395170941937
SRR10070151	10241	4	61.10301016160764
SRR10102392	10241	4	41.37672774935356
SRR10102393	10241	4	40.45455430752116
SRR10102394	10241	4	40.95622049791529
SRR10070130	10241	5	48.99419174984943
SRR10070131	10241	5	50.29031937875781
SRR10070132	10241	5	27.78398847562643
SRR10070133	10241	5	28.4814762530722
SRR10070134	10241	5	49.04310646362651
SRR10070141	10241	5	30.28424889833628
SRR10070149	10241	5	61.82072482704832
SRR10070150	10241	5	59.76369064609165
SRR10070151	10241	5	62.02014647076849
SRR10102392	10241	5	40.06510502367286
SRR10102393	10241	5	40.66187544586347
SRR10102394	10241	5	39.33861291668381
SRR10070130	10241	6	48.25477663586545
SRR10070131	10241	6	49.28667555908952
SRR10070132	10241	6	28.10406998807015
SRR10070133	10241	6	28.65256142917219
SRR10070134	10241	6	49.91978945771018
SRR10070141	10241	6	29.99749669421197
SRR10070149	10241	6	59.4770098214489
SRR10070150	10241	6	61.9574865534597
SRR10070151	10241	6	61.40974345951366
SRR10102392	10241	6	40.445215678925
